Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30256,30256,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,28.9644,22/01/2018,USD,139.8678,4051.19,31599.26,10.3
30256,30256,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),32.22325,22/01/2018,USD,152.31,4907.92,38281.8,12.48
30256,30256,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),348.90996,22/01/2018,USD,18.74,6538.57,51000.87,16.62
30256,30256,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.3231,22/01/2018,USD,207.96,2562.71,19989.15,15.29
30256,30256,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,10.47673,22/01/2018,USD,172.34,1805.56,14083.37,10.77
30256,30256,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.89413,22/01/2018,USD,18.52,3072.36,23964.4,18.33
30256,30256,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.45126,22/01/2018,USD,202.2555,2720.59,21220.61,16.23
30256,30256,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,12.34346,22/01/2018,USD,139.8678,1726.45,13466.33,10.3
30256,30256,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),13.73229,22/01/2018,USD,152.31,2091.57,16314.21,12.48
30256,30256,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),148.68812,22/01/2018,USD,18.74,2786.42,21734.04,16.62
30256,30256,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.88623,22/01/2018,USD,207.96,184.3,1437.54,15.29
30256,30256,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.75345,22/01/2018,USD,172.34,129.85,1012.83,10.77
30256,30256,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.93046,22/01/2018,USD,18.52,220.95,1723.43,18.33
30256,30256,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.96737,22/01/2018,USD,202.2555,195.66,1526.12,16.23
30256,30256,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.88768,22/01/2018,USD,139.8678,124.16,968.43,10.3
30256,30256,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.98756,22/01/2018,USD,152.31,150.42,1173.24,12.48
30256,30256,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.69318,22/01/2018,USD,18.74,200.39,1563.04,16.62
30792,30792,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,6.41226,22/01/2018,USD,207.96,1333.49,1333.49,15.29
30792,30792,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,5.45151,22/01/2018,USD,172.34,939.51,939.51,10.77
30792,30792,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,86.32196,22/01/2018,USD,18.52,1598.68,1598.68,18.33
30792,30792,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,6.99932,22/01/2018,USD,202.2555,1415.65,1415.65,16.23
30792,30792,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,6.42276,22/01/2018,USD,139.8678,898.34,898.34,10.3
30792,30792,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),7.14543,22/01/2018,USD,152.31,1088.32,1088.32,12.48
30792,30792,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),77.36972,22/01/2018,USD,18.74,1449.91,1449.91,16.62
30792,30792,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.26212,22/01/2018,USD,207.96,262.47,262.47,15.29
30792,30792,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,1.07302,22/01/2018,USD,172.34,184.92,184.92,10.77
30792,30792,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,16.99057,22/01/2018,USD,18.52,314.67,314.67,18.33
30792,30792,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.3775,22/01/2018,USD,202.2555,278.61,278.61,16.23
30792,30792,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.26405,22/01/2018,USD,139.8678,176.8,176.8,10.3
30792,30792,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.40635,22/01/2018,USD,152.31,214.2,214.2,12.47
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.22764,22/01/2018,USD,18.74,285.37,285.37,16.62
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.35415,22/01/2018,USD,207.96,281.61,281.61,15.28
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.15129,22/01/2018,USD,172.34,198.41,198.41,10.77
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.23238,22/01/2018,USD,18.52,337.66,337.66,18.33
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.47832,22/01/2018,USD,202.2555,299,299,16.23
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.35679,22/01/2018,USD,139.8678,189.77,189.77,10.3
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.50922,22/01/2018,USD,152.31,229.87,229.87,12.48
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.34091,22/01/2018,USD,18.74,306.23,306.23,16.62
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.18762,22/01/2018,USD,207.96,2534.54,19769.39,15.28
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.3961,22/01/2018,USD,172.34,1791.66,13974.98,10.8
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.16262,22/01/2018,USD,18.52,3058.81,23858.73,18.44
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.30155,22/01/2018,USD,202.2555,2690.31,20984.43,16.22
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.20438,22/01/2018,USD,139.8678,1707,13314.6,10.29
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.53039,22/01/2018,USD,152.31,2060.81,16074.35,12.42
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),146.41681,22/01/2018,USD,18.74,2743.85,21402.04,16.54
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,8.37236,22/01/2018,USD,207.96,1741.12,13580.7,15.43
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.94635,22/01/2018,USD,172.34,1197.13,9337.64,10.61
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,102.99942,22/01/2018,USD,18.52,1907.55,14878.88,16.9
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,8.83996,22/01/2018,USD,202.2555,1787.93,13945.86,15.84
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,8.31581,22/01/2018,USD,139.8678,1163.11,9072.29,10.31
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),9.85218,22/01/2018,USD,152.31,1500.59,11704.57,13.3
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),106.13705,22/01/2018,USD,18.74,1989.01,15514.26,17.62
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,29.77698,22/01/2018,USD,207.96,6192.42,48300.88,15.28
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.4001,22/01/2018,USD,172.34,4377.45,34144.14,10.8
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,403.5287,22/01/2018,USD,18.52,7473.35,58292.14,18.44
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.49865,22/01/2018,USD,202.2555,6573.03,51269.64,16.22
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.81822,22/01/2018,USD,139.8678,4170.61,32530.75,10.29
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.05773,22/01/2018,USD,152.31,5035.02,39273.18,12.42
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),357.72932,22/01/2018,USD,18.74,6703.85,52290.01,16.54
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,22/01/2018,USD,207.96,175.31,1367.42,15.29
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,22/01/2018,USD,172.34,123.52,963.45,10.77
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,22/01/2018,USD,18.52,210.17,1639.36,18.33
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,22/01/2018,USD,202.2555,186.11,1451.67,16.23
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,22/01/2018,USD,139.8678,118.11,921.22,10.3
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,22/01/2018,USD,152.31,143.08,1116.01,12.47
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,22/01/2018,USD,18.74,190.62,1486.85,16.62
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.5949,22/01/2018,USD,207.96,539.64,4209.16,15.28
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.21346,22/01/2018,USD,172.34,381.47,2975.45,10.8
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.16532,22/01/2018,USD,18.52,651.26,5079.84,18.44
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.83209,22/01/2018,USD,202.2555,572.81,4467.89,16.22
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.59846,22/01/2018,USD,139.8678,363.44,2834.84,10.29
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.88081,22/01/2018,USD,152.31,438.78,3422.45,12.42
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.17431,22/01/2018,USD,18.74,584.21,4556.81,16.54
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.98858,22/01/2018,USD,207.96,205.59,1603.56,15.28
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.84369,22/01/2018,USD,172.34,145.4,1134.13,10.8
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.40371,22/01/2018,USD,18.52,248.24,1936.25,18.45
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.07916,22/01/2018,USD,202.2555,218.27,1702.48,16.22
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.98999,22/01/2018,USD,139.8678,138.47,1080.05,10.29
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.09774,22/01/2018,USD,152.31,167.2,1304.13,12.42
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.88003,22/01/2018,USD,18.74,222.63,1736.53,16.54
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.283,22/01/2018,USD,152.31,1870.82,14592.43,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.06111,22/01/2018,GBP,0.4347,0.46,4.93,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.10331,22/01/2018,USD,1343.39,12229.3,95388.51,25.41
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,889.85168,22/01/2018,USD,14.07,12520.21,97657.66,26.02
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,346.27782,22/01/2018,USD,30.79,10661.89,83162.77,22.16
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.1825,19/01/2018,USD,104.87,12708.41,99125.59,26.41
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.64581,22/01/2018,USD,207.96,2005.94,15646.35,15.28
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.22796,22/01/2018,USD,172.34,1418.01,11060.45,10.8
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,130.71701,22/01/2018,USD,18.52,2420.88,18882.86,18.44
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.52746,22/01/2018,USD,202.2555,2129.24,16608.05,16.22
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.65912,22/01/2018,USD,139.8678,1351,10537.8,10.29
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.70856,22/01/2018,USD,152.31,1631.02,12721.96,12.42
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),115.88104,22/01/2018,USD,18.74,2171.61,16938.56,16.54
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.74968,22/01/2018,USD,207.96,155.9,1216.05,15.28
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.63937,22/01/2018,USD,172.34,110.19,859.47,10.8
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.15787,22/01/2018,USD,18.52,188.12,1467.37,18.44
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.81818,22/01/2018,USD,202.2555,165.48,1290.75,16.22
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.7504,22/01/2018,USD,139.8678,104.96,818.66,10.29
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83242,22/01/2018,USD,152.31,126.79,988.93,12.43
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.00247,22/01/2018,USD,18.74,168.71,1315.91,16.54
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.16094,22/01/2018,USD,207.96,449.39,3505.23,15.28
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.84331,22/01/2018,USD,172.34,317.68,2477.87,10.8
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.28425,22/01/2018,USD,18.52,542.34,4230.29,18.44
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.35845,22/01/2018,USD,202.2555,477.01,3720.67,16.22
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.16395,22/01/2018,USD,139.8678,302.67,2360.8,10.29
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.399,22/01/2018,USD,152.31,365.39,2850.06,12.42
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),25.96139,22/01/2018,USD,18.74,486.52,3794.83,16.54
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.28445,22/01/2018,USD,207.96,890.99,6949.75,15.32
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.62402,22/01/2018,USD,172.34,624.56,4871.6,10.74
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,56.38444,22/01/2018,USD,18.52,1044.24,8145.07,17.96
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.62909,22/01/2018,USD,202.2555,936.26,7302.82,16.1
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.2839,22/01/2018,USD,139.8678,599.18,4673.6,10.3
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.82064,22/01/2018,USD,152.31,734.23,5727.01,12.63
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),52.60169,22/01/2018,USD,18.74,985.76,7688.89,16.95
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.79185,22/01/2018,USD,207.96,3284.07,25615.77,15.29
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.42575,22/01/2018,USD,172.34,2313.79,18047.59,10.77
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,212.59053,22/01/2018,USD,18.52,3937.18,30709.98,18.33
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.2377,22/01/2018,USD,202.2555,3486.42,27194.07,16.23
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.81777,22/01/2018,USD,139.8678,2212.4,17256.69,10.3
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.59748,22/01/2018,USD,152.31,2680.27,20906.12,12.48
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),190.54309,22/01/2018,USD,18.74,3570.78,27852.06,16.62
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.80346,22/01/2018,USD,207.96,2870.57,22390.43,15.29
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.73497,22/01/2018,USD,172.34,2022.4,15774.76,10.77
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,185.81969,22/01/2018,USD,18.52,3441.38,26842.77,18.33
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.06696,22/01/2018,USD,202.2555,3047.38,23769.53,16.23
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.82606,22/01/2018,USD,139.8678,1933.82,15083.8,10.3
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.38127,22/01/2018,USD,152.31,2342.72,18273.23,12.47
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.54624,22/01/2018,USD,18.74,3121.08,24344.4,16.62
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,72.87028,22/01/2018,USD,16.19,1179.77,9202.2,13.15
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.74441,22/01/2018,EUR,25.87,1261.02,11872.22,16.97
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.31687,22/01/2018,USD,33.7,1257.58,9809.11,14.02
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.98314,22/01/2018,USD,195.08,3508.15,27363.58,39.11
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.48392,22/01/2018,USD,32.38,468.99,3658.12,5.23
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),11.9841,22/01/2018,EUR,71.44,856.14,8060.42,11.52
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,45.12933,22/01/2018,USD,16.19,730.64,5699.02,14.67
38995,38995,1,Accumulation,02OU,Robeco Chinese Equities - D,0.25443,19/01/2018,USD,208.29,53,413.36,1.06
38995,38995,1,Accumulation,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,1.18776,22/01/2018,USD,33.7,40.03,312.21,0.8
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,10.66538,22/01/2018,USD,195.08,2080.6,16228.7,41.76
38995,38995,1,Accumulation,03UP,Jupiter JGF European Growth - L GBP,0.60563,22/01/2018,GBP,31.47,19.06,203.54,0.52
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.75208,22/01/2018,USD,32.38,736.71,5746.36,14.79
38995,38995,1,Accumulation,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,0.5528,22/01/2018,USD,48.06,26.57,207.23,0.53
38995,38995,1,Accumulation,16FU,Fidelity Funds - Emerging Asia Fund - A - ACC - USD,1.33685,22/01/2018,USD,20.13,26.91,209.9,0.54
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.05637,22/01/2018,USD,30.84,587.7,4584.05,11.8
38995,38995,1,Accumulation,18ZU,Allianz Thailand Equity - Class A Dis (USD),0.48641,22/01/2018,USD,54.09,26.31,205.22,0.53
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.50484,22/01/2018,EUR,71.44,536.15,5047.7,12.99
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,228.04184,22/01/2018,USD,16.19,3692,28797.58,15.24
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.1095,22/01/2018,EUR,25.87,2693.31,25356.97,13.42
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,80.99396,22/01/2018,USD,33.7,2729.5,21290.07,11.27
38995,38995,2,Initial,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,5.7133,22/01/2018,USD,68.2196,389.76,3040.12,1.61
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,39.89708,22/01/2018,USD,195.08,7783.12,60708.35,32.13
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.83364,22/01/2018,USD,32.38,609.83,4756.7,2.52
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.36974,19/01/2018,USD,187.76,632.7,4935.08,2.61
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.26533,22/01/2018,USD,15.7,255.37,1991.85,1.05
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.55261,22/01/2018,USD,48.06,555.22,4330.7,2.29
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A Acc USD,40.51895,22/01/2018,USD,20.8246,843.79,6581.57,3.48
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.67861,22/01/2018,USD,54.09,1443.05,11255.76,5.96
38995,38995,2,Initial,22MU,BGF World Healthscience Fund - USD (A2),12.16479,22/01/2018,USD,41.36,503.14,3924.46,2.08
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.80932,22/01/2018,EUR,71.44,1272.3,11978.42,6.34
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,106.20875,22/01/2018,USD,16.19,1719.52,13412.25,14.25
38995,38995,2,Accumulation,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,15.7019,22/01/2018,USD,68.2196,1071.18,8355.18,8.88
38995,38995,2,Accumulation,03HE,Janus Henderson Horizon Fund - Pan European Property Equities Fund - A2,1.09479,22/01/2018,EUR,46.18,50.56,475.99,0.51
38995,38995,2,Accumulation,03OU,Robeco Emerging Markets Equities - D,0.33488,19/01/2018,USD,190.68,63.85,498.07,0.53
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,28.56946,22/01/2018,USD,195.08,5573.33,43471.98,46.2
38995,38995,2,Accumulation,03UP,Jupiter JGF European Growth - L GBP,1.45351,22/01/2018,GBP,31.47,45.74,488.49,0.52
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.56032,22/01/2018,USD,32.38,1766.66,13779.97,14.65
38995,38995,2,Accumulation,04IU,Investec GSF Global Strategic Equity Fund - A acc,2.07643,22/01/2018,USD,31.18,64.74,505,0.54
38995,38995,2,Accumulation,18FU,Fidelity Funds - Indonesia Fund - A - USD,2.06177,22/01/2018,USD,30.79,63.48,495.16,0.53
38995,38995,2,Accumulation,22MU,BGF World Healthscience Fund - USD (A2),1.55667,22/01/2018,USD,41.36,64.38,502.19,0.53
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),17.99612,22/01/2018,EUR,71.44,1285.64,12104.06,12.86
