Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30256,30256,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.93046,17/01/2018,USD,18.24,217.61,1697.37,18.2
30256,30256,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.96737,17/01/2018,USD,199.6734,193.16,1506.63,16.15
30256,30256,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.88768,17/01/2018,USD,137.8822,122.4,954.68,10.24
30256,30256,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.98756,17/01/2018,USD,152.3,150.41,1173.16,12.58
30256,30256,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.69318,17/01/2018,USD,18.82,201.25,1569.72,16.83
30792,30792,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,6.44448,17/01/2018,USD,205.6,1324.99,1324.99,15.24
30792,30792,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,5.4789,17/01/2018,USD,170.97,936.73,936.73,10.77
30792,30792,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,86.75574,17/01/2018,USD,18.24,1582.42,1582.42,18.2
30792,30792,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,7.03449,17/01/2018,USD,199.6734,1404.6,1404.6,16.15
30792,30792,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,6.45504,17/01/2018,USD,137.8822,890.04,890.04,10.24
30792,30792,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),7.18134,17/01/2018,USD,152.3,1093.72,1093.72,12.58
30792,30792,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),77.75851,17/01/2018,USD,18.82,1463.42,1463.42,16.83
30792,30792,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.26837,17/01/2018,USD,205.6,260.78,260.78,15.24
30792,30792,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,1.07838,17/01/2018,USD,170.97,184.37,184.37,10.77
30792,30792,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,17.07544,17/01/2018,USD,18.24,311.46,311.46,18.2
30792,30792,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.38435,17/01/2018,USD,199.6734,276.42,276.42,16.15
30792,30792,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.27037,17/01/2018,USD,137.8822,175.16,175.16,10.23
30792,30792,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.41338,17/01/2018,USD,152.3,215.26,215.26,12.58
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.30333,17/01/2018,USD,18.82,288.01,288.01,16.83
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.3618,17/01/2018,USD,205.6,279.99,279.99,15.24
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.15779,17/01/2018,USD,170.97,197.95,197.95,10.77
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.33548,17/01/2018,USD,18.24,334.44,334.44,18.2
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.48665,17/01/2018,USD,199.6734,296.84,296.84,16.15
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.36448,17/01/2018,USD,137.8822,188.14,188.14,10.24
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.51774,17/01/2018,USD,152.3,231.15,231.15,12.58
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.4332,17/01/2018,USD,18.82,309.27,309.27,16.83
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.18762,17/01/2018,USD,205.6,2505.77,19545.04,15.23
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.3961,17/01/2018,USD,170.97,1777.42,13863.89,10.8
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.16262,17/01/2018,USD,18.24,3012.57,23498.02,18.31
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.30155,17/01/2018,USD,199.6734,2655.97,20716.53,16.14
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.20438,17/01/2018,USD,137.8822,1682.77,13125.58,10.23
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.53039,17/01/2018,USD,152.3,2060.68,16073.29,12.53
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),146.41681,17/01/2018,USD,18.82,2755.56,21493.4,16.75
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,8.37236,17/01/2018,USD,205.6,1721.36,13426.59,15.37
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.94635,17/01/2018,USD,170.97,1187.62,9263.42,10.61
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,102.99942,17/01/2018,USD,18.24,1878.71,14653.93,16.78
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,8.83996,17/01/2018,USD,199.6734,1765.1,13767.82,15.76
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,8.31581,17/01/2018,USD,137.8822,1146.6,8943.5,10.24
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),9.85218,17/01/2018,USD,152.3,1500.49,11703.8,13.4
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),106.13705,17/01/2018,USD,18.82,1997.5,15580.49,17.84
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,29.77698,17/01/2018,USD,205.6,6122.15,47752.75,15.23
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.4001,17/01/2018,USD,170.97,4342.66,33872.71,10.8
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,403.5287,17/01/2018,USD,18.24,7360.36,57410.84,18.31
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.49865,17/01/2018,USD,199.6734,6489.12,50615.1,16.14
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.81822,17/01/2018,USD,137.8822,4111.4,32068.93,10.23
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.05773,17/01/2018,USD,152.3,5034.69,39270.6,12.53
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),357.72932,17/01/2018,USD,18.82,6732.47,52513.23,16.75
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,17/01/2018,USD,205.6,173.32,1351.9,15.24
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,17/01/2018,USD,170.97,122.54,955.79,10.77
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,17/01/2018,USD,18.24,207,1614.58,18.2
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,17/01/2018,USD,199.6734,183.74,1433.14,16.15
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,17/01/2018,USD,137.8822,116.43,908.15,10.24
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,17/01/2018,USD,152.3,143.07,1115.94,12.58
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,17/01/2018,USD,18.82,191.44,1493.2,16.83
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.5949,17/01/2018,USD,205.6,533.51,4161.39,15.23
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.21346,17/01/2018,USD,170.97,378.44,2951.79,10.8
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.16532,17/01/2018,USD,18.24,641.42,5003.04,18.31
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.83209,17/01/2018,USD,199.6734,565.49,4410.85,16.15
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.59846,17/01/2018,USD,137.8822,358.28,2794.59,10.23
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.88081,17/01/2018,USD,152.3,438.75,3422.23,12.53
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.17431,17/01/2018,USD,18.82,586.7,4576.26,16.75
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.98858,17/01/2018,USD,205.6,203.25,1585.37,15.23
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.84369,17/01/2018,USD,170.97,144.25,1125.12,10.81
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.40371,17/01/2018,USD,18.24,244.48,1906.97,18.32
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.07916,17/01/2018,USD,199.6734,215.48,1680.74,16.14
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.98999,17/01/2018,USD,137.8822,136.5,1064.72,10.23
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.09774,17/01/2018,USD,152.3,167.19,1304.05,12.53
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.88003,17/01/2018,USD,18.82,223.58,1743.94,16.75
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.283,17/01/2018,USD,152.3,1870.7,14591.47,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.05729,17/01/2018,GBP,0.4342,0.46,4.84,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.10331,17/01/2018,USD,1316.02,11980.14,93445.08,25.3
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,889.85168,17/01/2018,USD,13.69,12182.07,95020.14,25.72
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,346.27782,17/01/2018,USD,30.73,10641.12,83000.72,22.47
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.1825,16/01/2018,USD,103.6,12554.51,97925.15,26.51
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.64581,17/01/2018,USD,205.6,1983.18,15468.79,15.23
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.22796,17/01/2018,USD,170.97,1406.73,10972.53,10.8
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,130.71701,17/01/2018,USD,18.24,2384.28,18597.37,18.31
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.52746,17/01/2018,USD,199.6734,2102.05,16396.02,16.14
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.65912,17/01/2018,USD,137.8822,1331.82,10388.2,10.23
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.70856,17/01/2018,USD,152.3,1630.91,12721.13,12.53
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),115.88104,17/01/2018,USD,18.82,2180.88,17010.87,16.75
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.74968,17/01/2018,USD,205.6,154.13,1202.25,15.23
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.63937,17/01/2018,USD,170.97,109.31,852.64,10.8
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.15787,17/01/2018,USD,18.24,185.28,1445.18,18.31
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.81818,17/01/2018,USD,199.6734,163.37,1274.28,16.15
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.7504,17/01/2018,USD,137.8822,103.47,807.04,10.23
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83242,17/01/2018,USD,152.3,126.78,988.87,12.53
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.00247,17/01/2018,USD,18.82,169.43,1321.53,16.75
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.16094,17/01/2018,USD,205.6,444.29,3465.46,15.23
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.84331,17/01/2018,USD,170.97,315.15,2458.18,10.8
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.28425,17/01/2018,USD,18.24,534.14,4166.33,18.31
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.35845,17/01/2018,USD,199.6734,470.92,3673.17,16.14
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.16395,17/01/2018,USD,137.8822,298.37,2327.29,10.23
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.399,17/01/2018,USD,152.3,365.37,2849.87,12.53
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),25.96139,17/01/2018,USD,18.82,488.59,3811.03,16.75
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.28445,17/01/2018,USD,205.6,880.88,6870.89,15.27
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.62402,17/01/2018,USD,170.97,619.6,4832.87,10.74
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,56.38444,17/01/2018,USD,18.24,1028.45,8021.93,17.83
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.62909,17/01/2018,USD,199.6734,924.31,7209.59,16.02
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.2839,17/01/2018,USD,137.8822,590.67,4607.25,10.24
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.82064,17/01/2018,USD,152.3,734.18,5726.63,12.73
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),52.60169,17/01/2018,USD,18.82,989.96,7721.72,17.16
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.79185,17/01/2018,USD,205.6,3246.8,25325.07,15.24
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.42575,17/01/2018,USD,170.97,2295.4,17904.12,10.77
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,212.59053,17/01/2018,USD,18.24,3877.65,30245.68,18.2
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.2377,17/01/2018,USD,199.6734,3441.91,26846.9,16.15
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.81777,17/01/2018,USD,137.8822,2180.99,17011.71,10.24
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.59748,17/01/2018,USD,152.3,2680.1,20904.75,12.58
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),190.54309,17/01/2018,USD,18.82,3586.02,27970.96,16.83
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.80346,17/01/2018,USD,205.6,2837.99,22136.33,15.24
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.73497,17/01/2018,USD,170.97,2006.33,15649.36,10.77
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,185.81969,17/01/2018,USD,18.24,3389.35,26436.94,18.2
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.06696,17/01/2018,USD,199.6734,3008.47,23466.07,16.15
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.82606,17/01/2018,USD,137.8822,1906.37,14869.67,10.24
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.38127,17/01/2018,USD,152.3,2342.57,18272.03,12.58
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.54624,17/01/2018,USD,18.82,3134.4,24448.32,16.83
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,72.87028,17/01/2018,USD,15.95,1162.28,9065.79,13.26
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.74441,17/01/2018,EUR,25.53,1244.44,11635.58,17.01
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.31687,17/01/2018,USD,32.31,1205.71,9404.52,13.75
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.98314,17/01/2018,USD,190.89,3432.8,26775.85,39.15
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.48392,17/01/2018,USD,31.78,460.3,3590.33,5.25
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),11.9841,17/01/2018,EUR,70.71,847.4,7923.17,11.58
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,45.12933,17/01/2018,USD,15.95,719.81,5614.54,14.7
38995,38995,1,Accumulation,02OU,Robeco Chinese Equities - D,0.25443,16/01/2018,USD,204.85,52.12,406.54,1.06
38995,38995,1,Accumulation,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,1.18776,17/01/2018,USD,32.31,38.38,299.34,0.78
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,10.66538,17/01/2018,USD,190.89,2035.91,15880.13,41.58
38995,38995,1,Accumulation,03UP,Jupiter JGF European Growth - L GBP,0.60563,17/01/2018,GBP,31.32,18.97,200,0.52
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.75208,17/01/2018,USD,31.78,723.06,5639.88,14.77
38995,38995,1,Accumulation,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,0.5528,17/01/2018,USD,47.61,26.32,205.29,0.54
38995,38995,1,Accumulation,16FU,Fidelity Funds - Emerging Asia Fund - A - ACC - USD,1.33685,17/01/2018,USD,19.86,26.55,207.09,0.54
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.05637,17/01/2018,USD,30.78,586.56,4575.13,11.98
38995,38995,1,Accumulation,18ZU,Allianz Thailand Equity - Class A Dis (USD),0.48641,17/01/2018,USD,54.15,26.34,205.44,0.54
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.50484,17/01/2018,EUR,70.71,530.67,4961.75,12.99
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,228.04184,17/01/2018,USD,15.95,3637.27,28370.69,15.32
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.1095,17/01/2018,EUR,25.53,2657.92,24851.56,13.42
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,80.99396,17/01/2018,USD,32.31,2616.91,20411.94,11.02
38995,38995,2,Initial,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,5.7133,17/01/2018,USD,67.0605,383.14,2988.47,1.61
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,39.89708,17/01/2018,USD,190.89,7615.95,59404.44,32.07
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.83364,17/01/2018,USD,31.78,598.53,4668.56,2.52
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.36974,16/01/2018,USD,184.95,623.23,4861.22,2.62
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.26533,17/01/2018,USD,15.66,254.72,1986.78,1.07
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.55261,17/01/2018,USD,47.61,550.02,4290.15,2.32
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A Acc USD,40.51895,17/01/2018,USD,20.5116,831.11,6482.65,3.5
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.67861,17/01/2018,USD,54.15,1444.65,11268.24,6.08
38995,38995,2,Initial,22MU,BGF World Healthscience Fund - USD (A2),12.16479,17/01/2018,USD,40.92,497.78,3882.71,2.1
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.80932,17/01/2018,EUR,70.71,1259.3,11774.45,6.36
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,106.20875,17/01/2018,USD,15.95,1694.03,13213.43,14.31
38995,38995,2,Accumulation,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,15.7019,17/01/2018,USD,67.0605,1052.98,8213.22,8.9
38995,38995,2,Accumulation,03HE,Janus Henderson Horizon Fund - Pan European Property Equities Fund - A2,1.09479,17/01/2018,EUR,46.07,50.44,471.59,0.51
38995,38995,2,Accumulation,03OU,Robeco Emerging Markets Equities - D,0.33488,16/01/2018,USD,187.32,62.73,489.29,0.53
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,28.56946,17/01/2018,USD,190.89,5453.62,42538.27,46.08
38995,38995,2,Accumulation,03UP,Jupiter JGF European Growth - L GBP,1.45351,17/01/2018,GBP,31.32,45.52,480.01,0.52
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.56032,17/01/2018,USD,31.78,1733.93,13524.63,14.65
38995,38995,2,Accumulation,04IU,Investec GSF Global Strategic Equity Fund - A acc,2.07643,17/01/2018,USD,30.91,64.18,500.62,0.54
38995,38995,2,Accumulation,18FU,Fidelity Funds - Indonesia Fund - A - USD,2.06177,17/01/2018,USD,30.73,63.36,494.19,0.54
38995,38995,2,Accumulation,22MU,BGF World Healthscience Fund - USD (A2),1.55667,17/01/2018,USD,40.92,63.7,496.85,0.54
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),17.99612,17/01/2018,EUR,70.71,1272.51,11897.95,12.89
