Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30792,30792,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.26837,03/01/2018,USD,198.85,252.22,252.22,15.13
30792,30792,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,1.07838,03/01/2018,USD,163.78,176.62,176.62,10.6
30792,30792,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,17.07544,03/01/2018,USD,17.59,300.36,300.36,18.02
30792,30792,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.38435,03/01/2018,USD,191.5889,265.23,265.23,15.91
30792,30792,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.27037,03/01/2018,USD,132.5607,168.4,168.4,10.1
30792,30792,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.41338,03/01/2018,USD,152.23,215.16,215.16,12.91
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.30333,03/01/2018,USD,18.88,288.93,288.93,17.33
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.3618,03/01/2018,USD,198.85,270.79,270.79,15.13
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.15779,03/01/2018,USD,163.78,189.62,189.62,10.59
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.33548,03/01/2018,USD,17.59,322.52,322.52,18.02
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.48665,03/01/2018,USD,191.5889,284.83,284.83,15.91
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.36448,03/01/2018,USD,132.5607,180.88,180.88,10.11
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.51774,03/01/2018,USD,152.23,231.05,231.05,12.91
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.4332,03/01/2018,USD,18.88,310.26,310.26,17.33
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.24886,03/01/2018,USD,198.85,2435.69,18998.35,15.13
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.44834,03/01/2018,USD,163.78,1711.23,13347.59,10.63
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.99258,03/01/2018,USD,17.59,2919.81,22774.51,18.13
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.36839,03/01/2018,USD,191.5889,2561.24,19977.63,15.91
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.26571,03/01/2018,USD,132.5607,1625.95,12682.42,10.1
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.59838,03/01/2018,USD,152.23,2070.08,16146.63,12.86
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),147.15257,03/01/2018,USD,18.88,2778.24,21670.28,17.25
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,7.92975,03/01/2018,USD,198.85,1576.83,12299.28,15.27
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.58981,03/01/2018,USD,163.78,1079.28,8418.38,10.45
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,98.03436,03/01/2018,USD,17.59,1724.42,13450.51,16.7
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,8.38763,03/01/2018,USD,191.5889,1606.98,12534.42,15.56
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,7.87971,03/01/2018,USD,132.5607,1044.54,8147.41,10.12
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),9.26441,03/01/2018,USD,152.23,1410.32,11000.5,13.66
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),99.79604,03/01/2018,USD,18.88,1884.15,14696.36,18.25
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,29.92661,03/01/2018,USD,198.85,5950.91,46417.07,15.13
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.52774,03/01/2018,USD,163.78,4180.93,32611.28,10.63
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,405.55648,03/01/2018,USD,17.59,7133.74,55643.16,18.13
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.66196,03/01/2018,USD,191.5889,6257.67,48809.82,15.91
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.96806,03/01/2018,USD,132.5607,3972.59,30986.18,10.1
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.22385,03/01/2018,USD,152.23,5057.67,39449.8,12.86
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),359.52695,03/01/2018,USD,18.88,6787.87,52945.38,17.25
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,03/01/2018,USD,198.85,167.63,1307.52,15.13
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,03/01/2018,USD,163.78,117.38,915.6,10.6
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,03/01/2018,USD,17.59,199.62,1557.04,18.02
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,03/01/2018,USD,191.5889,176.3,1375.11,15.91
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,03/01/2018,USD,132.5607,111.94,873.1,10.1
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,03/01/2018,USD,152.23,143,1115.43,12.91
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,03/01/2018,USD,18.88,192.05,1497.96,17.33
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.60794,03/01/2018,USD,198.85,518.59,4044.99,15.13
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.22458,03/01/2018,USD,163.78,364.34,2841.87,10.63
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.34203,03/01/2018,USD,17.59,621.67,4849,18.13
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.84632,03/01/2018,USD,191.5889,545.32,4253.52,15.91
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.61152,03/01/2018,USD,132.5607,346.18,2700.24,10.1
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.89529,03/01/2018,USD,152.23,440.75,3437.85,12.86
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.33096,03/01/2018,USD,18.88,591.53,4613.92,17.25
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.99726,03/01/2018,USD,198.85,198.31,1546.78,15.12
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.85106,03/01/2018,USD,163.78,139.39,1087.22,10.63
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.521,03/01/2018,USD,17.59,237.83,1855.11,18.14
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.08858,03/01/2018,USD,191.5889,208.56,1626.77,15.9
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.99867,03/01/2018,USD,132.5607,132.38,1032.6,10.1
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.10739,03/01/2018,USD,152.23,168.58,1314.91,12.86
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.98417,03/01/2018,USD,18.88,226.26,1764.84,17.25
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.283,03/01/2018,USD,152.23,1869.84,14584.76,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.0626,03/01/2018,GBP,0.4343,0.46,4.76,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.15056,03/01/2018,USD,1273.61,11654.24,90903.11,25.45
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,894.47005,03/01/2018,USD,13.49,12066.4,94117.93,26.35
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,348.07517,03/01/2018,USD,29.66,10323.91,80526.49,22.54
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.81153,29/12/2017,USD,96.44,11747.5,91630.53,25.65
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.69428,03/01/2018,USD,198.85,1927.71,15036.12,15.13
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.26931,03/01/2018,USD,163.78,1354.35,10563.91,10.63
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,131.37388,03/01/2018,USD,17.59,2310.87,18024.76,18.13
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.58036,03/01/2018,USD,191.5889,2027.08,15811.22,15.91
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.70766,03/01/2018,USD,132.5607,1286.85,10037.46,10.1
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.76237,03/01/2018,USD,152.23,1638.36,12779.17,12.86
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),116.46336,03/01/2018,USD,18.88,2198.83,17150.86,17.25
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.75639,03/01/2018,USD,198.85,150.41,1173.18,15.13
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.64508,03/01/2018,USD,163.78,105.65,824.08,10.63
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.24903,03/01/2018,USD,17.59,180.28,1406.19,18.13
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.82551,03/01/2018,USD,191.5889,158.16,1233.64,15.91
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.75717,03/01/2018,USD,132.5607,100.37,782.89,10.1
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83991,03/01/2018,USD,152.23,127.86,997.3,12.86
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.08324,03/01/2018,USD,18.88,171.49,1337.63,17.25
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.1718,03/01/2018,USD,198.85,431.86,3368.53,15.13
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.85257,03/01/2018,USD,163.78,303.41,2366.63,10.63
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.43141,03/01/2018,USD,17.59,517.7,4038.05,18.13
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.3703,03/01/2018,USD,191.5889,454.12,3542.16,15.91
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.17482,03/01/2018,USD,132.5607,288.3,2248.71,10.1
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.41106,03/01/2018,USD,152.23,367.04,2862.88,12.86
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),26.09185,03/01/2018,USD,18.88,492.61,3842.39,17.25
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.2956,03/01/2018,USD,198.85,854.18,6662.6,15.16
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.63347,03/01/2018,USD,163.78,595.09,4641.7,10.56
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,56.53063,03/01/2018,USD,17.59,994.37,7756.12,17.65
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.64116,03/01/2018,USD,191.5889,889.19,6935.72,15.78
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.29508,03/01/2018,USD,132.5607,569.36,4441,10.11
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.83312,03/01/2018,USD,152.23,735.75,5738.82,13.06
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),52.73825,03/01/2018,USD,18.88,995.7,7766.45,17.67
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.87121,03/01/2018,USD,198.85,3155.99,24616.72,15.13
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.49322,03/01/2018,USD,163.78,2209.92,17237.37,10.59
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,213.65882,03/01/2018,USD,17.59,3758.26,29314.42,18.02
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.32432,03/01/2018,USD,191.5889,3319.15,25889.35,15.91
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.89726,03/01/2018,USD,132.5607,2107.35,16437.34,10.1
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.68591,03/01/2018,USD,152.23,2692.33,21000.14,12.91
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),191.50059,03/01/2018,USD,18.88,3615.53,28201.14,17.33
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.82581,03/01/2018,USD,198.85,2749.26,21444.25,15.13
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.754,03/01/2018,USD,163.78,1925.07,15015.55,10.59
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,186.12041,03/01/2018,USD,17.59,3273.86,25536.09,18.02
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.09136,03/01/2018,USD,191.5889,2891.34,22552.43,15.91
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.84842,03/01/2018,USD,132.5607,1835.76,14318.9,10.1
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.40616,03/01/2018,USD,152.23,2345.28,18293.18,12.91
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.81617,03/01/2018,USD,18.88,3149.49,24566.02,17.33
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,73.23646,03/01/2018,USD,15.4,1127.84,8797.16,13.19
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.98936,03/01/2018,EUR,25,1224.73,11286.65,16.92
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.50439,03/01/2018,USD,32.71,1226.77,9568.8,14.35
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,18.07351,03/01/2018,USD,183.58,3317.93,25879.89,38.8
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.5567,03/01/2018,USD,31.03,451.69,3523.22,5.28
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),12.04432,03/01/2018,EUR,68.81,828.77,7637.6,11.45
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,45.20242,03/01/2018,USD,15.4,696.12,5429.71,14.65
38995,38995,1,Accumulation,02OU,Robeco Chinese Equities - D,0.25483,02/01/2018,USD,201.23,51.28,399.98,1.08
38995,38995,1,Accumulation,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,1.18961,03/01/2018,USD,32.71,38.91,303.51,0.82
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,10.68259,03/01/2018,USD,183.58,1961.11,15296.66,41.26
38995,38995,1,Accumulation,03UP,Jupiter JGF European Growth - L GBP,0.6066,03/01/2018,GBP,30.49,18.5,190.76,0.51
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.78897,03/01/2018,USD,31.03,707.14,5515.71,14.88
38995,38995,1,Accumulation,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,0.55366,03/01/2018,USD,46.45,25.72,200.6,0.54
38995,38995,1,Accumulation,16FU,Fidelity Funds - Emerging Asia Fund - A - ACC - USD,1.3389,03/01/2018,USD,19.29,25.83,201.45,0.54
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.08701,03/01/2018,USD,30.66,585.21,4564.62,12.31
38995,38995,1,Accumulation,18ZU,Allianz Thailand Equity - Class A Dis (USD),0.48717,03/01/2018,USD,52.63,25.64,199.99,0.54
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.51704,03/01/2018,EUR,68.81,517.25,4766.74,12.86
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,229.18778,03/01/2018,USD,15.4,3529.49,27530.04,15.23
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.63266,03/01/2018,EUR,25,2615.82,24106.29,13.33
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,81.40096,03/01/2018,USD,32.71,2662.63,20768.48,11.49
38995,38995,2,Initial,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,5.74201,03/01/2018,USD,64.6549,371.25,2895.74,1.6
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,40.09757,03/01/2018,USD,183.58,7361.11,57416.67,31.76
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.92828,03/01/2018,USD,31.03,587.34,4581.29,2.53
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.38667,02/01/2018,USD,180.43,611.06,4766.24,2.64
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.34707,03/01/2018,USD,15.83,258.77,2018.44,1.12
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.61066,03/01/2018,USD,46.45,539.32,4206.66,2.33
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A Acc USD,40.72256,03/01/2018,USD,20.0726,817.41,6375.78,3.53
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.81267,03/01/2018,USD,52.63,1411.15,11006.98,6.09
38995,38995,2,Initial,22MU,BGF World Healthscience Fund - USD (A2),12.22592,03/01/2018,USD,39.68,485.12,3783.97,2.09
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.89881,03/01/2018,EUR,68.81,1231.62,11350.08,6.28
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,106.38339,03/01/2018,USD,15.4,1638.3,12778.77,14.33
38995,38995,2,Accumulation,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,15.7277,03/01/2018,USD,64.6549,1016.87,7931.61,8.89
38995,38995,2,Accumulation,03HE,Janus Henderson Horizon Fund - Pan European Property Equities Fund - A2,1.09653,03/01/2018,EUR,45.83,50.25,463.12,0.52
38995,38995,2,Accumulation,03OU,Robeco Emerging Markets Equities - D,0.33542,02/01/2018,USD,183.47,61.54,480.01,0.54
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,28.61644,03/01/2018,USD,183.58,5253.41,40976.57,45.94
38995,38995,2,Accumulation,03UP,Jupiter JGF European Growth - L GBP,1.45578,03/01/2018,GBP,30.49,44.39,457.81,0.51
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.64983,03/01/2018,USD,31.03,1695.78,13227.12,14.83
38995,38995,2,Accumulation,04IU,Investec GSF Global Strategic Equity Fund - A acc,2.07976,03/01/2018,USD,29.81,62,483.58,0.54
38995,38995,2,Accumulation,18FU,Fidelity Funds - Indonesia Fund - A - USD,2.0651,03/01/2018,USD,29.66,61.25,477.76,0.54
38995,38995,2,Accumulation,22MU,BGF World Healthscience Fund - USD (A2),1.55916,03/01/2018,USD,39.68,61.87,482.57,0.54
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),18.02568,03/01/2018,EUR,68.81,1240.35,11430.53,12.82
