Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.88081,23/01/2018,USD,152.32,438.8,3422.68,12.37
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.17431,23/01/2018,USD,18.71,583.27,4549.52,16.45
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.98858,23/01/2018,USD,208.02,205.64,1604.03,15.22
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.84369,23/01/2018,USD,172.78,145.77,1137.03,10.79
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.40371,23/01/2018,USD,18.69,250.52,1954.02,18.54
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.07916,23/01/2018,USD,204.0728,220.23,1717.77,16.3
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.98999,23/01/2018,USD,141.2482,139.83,1090.71,10.35
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.09774,23/01/2018,USD,152.32,167.21,1304.22,12.37
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.88003,23/01/2018,USD,18.71,222.28,1733.75,16.45
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.283,23/01/2018,USD,152.32,1870.95,14593.38,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.06111,23/01/2018,GBP,0.435,0.46,4.94,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.10331,23/01/2018,USD,1359.87,12379.32,96558.68,25.45
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,889.85168,23/01/2018,USD,14.01,12466.82,97241.21,25.63
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,346.27782,23/01/2018,USD,31.48,10900.83,85026.44,22.41
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.1825,22/01/2018,USD,106.34,12886.55,100515.07,26.5
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.64581,23/01/2018,USD,208.02,2006.52,15650.87,15.22
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.22796,23/01/2018,USD,172.78,1421.63,11088.69,10.78
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,130.71701,23/01/2018,USD,18.69,2443.1,19056.19,18.53
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.52746,23/01/2018,USD,204.0728,2148.37,16757.27,16.3
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.65912,23/01/2018,USD,141.2482,1364.33,10641.8,10.35
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.70856,23/01/2018,USD,152.32,1631.13,12722.8,12.37
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),115.88104,23/01/2018,USD,18.71,2168.13,16911.45,16.45
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.74968,23/01/2018,USD,208.02,155.95,1216.4,15.22
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.63937,23/01/2018,USD,172.78,110.47,861.67,10.78
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.15787,23/01/2018,USD,18.69,189.85,1480.83,18.53
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.81818,23/01/2018,USD,204.0728,166.97,1302.35,16.3
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.7504,23/01/2018,USD,141.2482,105.99,826.74,10.35
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83242,23/01/2018,USD,152.32,126.79,988.99,12.38
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.00247,23/01/2018,USD,18.71,168.44,1313.8,16.44
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.16094,23/01/2018,USD,208.02,449.52,3506.25,15.22
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.84331,23/01/2018,USD,172.78,318.49,2484.2,10.78
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.28425,23/01/2018,USD,18.69,547.32,4269.12,18.53
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.35845,23/01/2018,USD,204.0728,481.3,3754.1,16.3
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.16395,23/01/2018,USD,141.2482,305.65,2384.1,10.35
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.399,23/01/2018,USD,152.32,365.42,2850.24,12.37
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),25.96139,23/01/2018,USD,18.71,485.74,3788.75,16.45
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.28445,23/01/2018,USD,208.02,891.25,6951.76,15.26
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.62402,23/01/2018,USD,172.78,626.16,4884.03,10.72
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,56.38444,23/01/2018,USD,18.69,1053.83,8219.84,18.05
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.62909,23/01/2018,USD,204.0728,944.67,7368.44,16.18
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.2839,23/01/2018,USD,141.2482,605.09,4719.73,10.36
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.82064,23/01/2018,USD,152.32,734.28,5727.38,12.57
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),52.60169,23/01/2018,USD,18.71,984.18,7676.59,16.85
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.79185,23/01/2018,USD,208.02,3285.02,25623.16,15.23
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.42575,23/01/2018,USD,172.78,2319.7,18093.67,10.75
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,212.59053,23/01/2018,USD,18.69,3973.32,30991.87,18.42
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.2377,23/01/2018,USD,204.0728,3517.75,27438.42,16.3
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.81777,23/01/2018,USD,141.2482,2234.23,17427.01,10.36
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.59748,23/01/2018,USD,152.32,2680.45,20907.5,12.42
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),190.54309,23/01/2018,USD,18.71,3565.06,27807.48,16.52
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.80346,23/01/2018,USD,208.02,2871.4,22396.89,15.23
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.73497,23/01/2018,USD,172.78,2027.57,15815.03,10.75
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,185.81969,23/01/2018,USD,18.69,3472.97,27089.17,18.42
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.06696,23/01/2018,USD,204.0728,3074.76,23983.1,16.3
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.82606,23/01/2018,USD,141.2482,1952.91,15232.67,10.36
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.38127,23/01/2018,USD,152.32,2342.88,18274.43,12.42
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.54624,23/01/2018,USD,18.71,3116.08,24305.43,16.52
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,72.87028,23/01/2018,USD,16.29,1187.06,9259.04,13.12
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.74441,23/01/2018,EUR,25.84,1259.56,11889.28,16.85
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.31687,23/01/2018,USD,34.3,1279.97,9983.76,14.15
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.98314,23/01/2018,USD,197.28,3547.71,27672.17,39.21
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.48392,23/01/2018,USD,32.6,472.18,3682.97,5.22
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),11.9841,23/01/2018,EUR,71.49,856.74,8087.03,11.46
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,45.12933,23/01/2018,USD,16.29,735.16,5734.22,14.66
38995,38995,1,Accumulation,02OU,Robeco Chinese Equities - D,0.25443,22/01/2018,USD,211.89,53.91,420.51,1.07
38995,38995,1,Accumulation,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,1.18776,23/01/2018,USD,34.3,40.74,317.77,0.81
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,10.66538,23/01/2018,USD,197.28,2104.07,16411.72,41.95
38995,38995,1,Accumulation,03UP,Jupiter JGF European Growth - L GBP,0.60563,23/01/2018,GBP,31.33,18.97,202.9,0.52
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.75208,23/01/2018,USD,32.6,741.72,5785.4,14.79
38995,38995,1,Accumulation,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,0.5528,23/01/2018,USD,48.34,26.72,208.43,0.53
38995,38995,1,Accumulation,16FU,Fidelity Funds - Emerging Asia Fund - A - ACC - USD,1.33685,23/01/2018,USD,20.37,27.23,212.41,0.54
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.05637,23/01/2018,USD,30.65,584.08,4555.81,11.65
38995,38995,1,Accumulation,18ZU,Allianz Thailand Equity - Class A Dis (USD),0.48641,23/01/2018,USD,54.3,26.41,206.01,0.53
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.50484,23/01/2018,EUR,71.49,536.52,5064.37,12.95
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,228.04184,23/01/2018,USD,16.29,3714.8,28975.45,15.21
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.1095,23/01/2018,EUR,25.84,2690.19,25393.42,13.33
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,80.99396,23/01/2018,USD,34.3,2778.09,21669.12,11.37
38995,38995,2,Initial,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,5.7133,23/01/2018,USD,69.1673,395.17,3082.35,1.62
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,39.89708,23/01/2018,USD,197.28,7870.9,61392.99,32.23
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.83364,23/01/2018,USD,32.6,613.98,4789.02,2.51
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.36974,22/01/2018,USD,188.91,636.58,4965.31,2.61
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.26533,23/01/2018,USD,15.92,258.94,2019.76,1.06
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.55261,23/01/2018,USD,48.34,558.45,4355.93,2.29
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A Acc USD,40.51895,23/01/2018,USD,20.8339,844.17,6584.51,3.46
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.67861,23/01/2018,USD,54.3,1448.65,11299.46,5.93
38995,38995,2,Initial,22MU,BGF World Healthscience Fund - USD (A2),12.16479,23/01/2018,USD,41.81,508.61,3967.16,2.08
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.80932,23/01/2018,EUR,71.49,1273.19,12017.97,6.31
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,106.20875,23/01/2018,USD,16.29,1730.14,13495.1,14.22
38995,38995,2,Accumulation,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,15.7019,23/01/2018,USD,69.1673,1086.06,8471.25,8.92
38995,38995,2,Accumulation,03HE,Janus Henderson Horizon Fund - Pan European Property Equities Fund - A2,1.09479,23/01/2018,EUR,46.29,50.68,478.36,0.5
38995,38995,2,Accumulation,03OU,Robeco Emerging Markets Equities - D,0.33488,22/01/2018,USD,192.32,64.4,502.35,0.53
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,28.56946,23/01/2018,USD,197.28,5636.18,43962.23,46.31
38995,38995,2,Accumulation,03UP,Jupiter JGF European Growth - L GBP,1.45351,23/01/2018,GBP,31.33,45.54,486.96,0.51
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.56032,23/01/2018,USD,32.6,1778.67,13873.6,14.61
38995,38995,2,Accumulation,04IU,Investec GSF Global Strategic Equity Fund - A acc,2.07643,23/01/2018,USD,31.3,64.99,506.94,0.53
38995,38995,2,Accumulation,18FU,Fidelity Funds - Indonesia Fund - A - USD,2.06177,23/01/2018,USD,31.48,64.9,506.26,0.53
38995,38995,2,Accumulation,22MU,BGF World Healthscience Fund - USD (A2),1.55667,23/01/2018,USD,41.81,65.08,507.66,0.53
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),17.99612,23/01/2018,EUR,71.49,1286.54,12144.02,12.79
