Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30256,30256,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.69318,11/01/2018,USD,18.82,201.25,1569.72,17.01
30792,30792,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,6.44448,11/01/2018,USD,202.65,1305.97,1305.97,15.18
30792,30792,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,5.4789,11/01/2018,USD,168.17,921.39,921.39,10.71
30792,30792,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,86.75574,11/01/2018,USD,17.99,1560.74,1560.74,18.14
30792,30792,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,7.03449,11/01/2018,USD,196.3347,1381.11,1381.11,16.05
30792,30792,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,6.45504,11/01/2018,USD,135.9539,877.59,877.59,10.2
30792,30792,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),7.18134,11/01/2018,USD,152.27,1093.5,1093.5,12.71
30792,30792,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),77.75851,11/01/2018,USD,18.82,1463.42,1463.42,17.01
30792,30792,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.26837,11/01/2018,USD,202.65,257.04,257.04,15.18
30792,30792,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,1.07838,11/01/2018,USD,168.17,181.35,181.35,10.71
30792,30792,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,17.07544,11/01/2018,USD,17.99,307.19,307.19,18.14
30792,30792,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.38435,11/01/2018,USD,196.3347,271.8,271.8,16.05
30792,30792,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.27037,11/01/2018,USD,135.9539,172.71,172.71,10.2
30792,30792,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.41338,11/01/2018,USD,152.27,215.22,215.22,12.71
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.30333,11/01/2018,USD,18.82,288.01,288.01,17.01
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.3618,11/01/2018,USD,202.65,275.97,275.97,15.18
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.15779,11/01/2018,USD,168.17,194.71,194.71,10.71
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.33548,11/01/2018,USD,17.99,329.86,329.86,18.14
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.48665,11/01/2018,USD,196.3347,291.88,291.88,16.05
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.36448,11/01/2018,USD,135.9539,185.51,185.51,10.2
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.51774,11/01/2018,USD,152.27,231.11,231.11,12.71
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.4332,11/01/2018,USD,18.82,309.27,309.27,17.01
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.18762,11/01/2018,USD,202.65,2469.82,19264.61,15.17
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.3961,11/01/2018,USD,168.17,1748.31,13636.83,10.74
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.16262,11/01/2018,USD,17.99,2971.28,23175.95,18.26
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.30155,11/01/2018,USD,196.3347,2611.56,20370.14,16.05
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.20438,11/01/2018,USD,135.9539,1659.23,12942.02,10.19
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.53039,11/01/2018,USD,152.27,2060.27,16070.13,12.66
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),146.41681,11/01/2018,USD,18.82,2755.56,21493.4,16.93
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,8.37236,11/01/2018,USD,202.65,1696.66,13233.94,15.31
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.94635,11/01/2018,USD,168.17,1168.17,9111.71,10.54
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,102.99942,11/01/2018,USD,17.99,1852.96,14453.08,16.72
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,8.83996,11/01/2018,USD,196.3347,1735.59,13537.61,15.66
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,8.31581,11/01/2018,USD,135.9539,1130.57,8818.42,10.2
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),9.85218,11/01/2018,USD,152.27,1500.19,11701.49,13.54
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),106.13705,11/01/2018,USD,18.82,1997.5,15580.49,18.03
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,29.77698,11/01/2018,USD,202.65,6034.3,47067.58,15.17
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.4001,11/01/2018,USD,168.17,4271.53,33317.97,10.74
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,403.5287,11/01/2018,USD,17.99,7259.48,56623.95,18.26
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.49865,11/01/2018,USD,196.3347,6380.61,49768.78,16.05
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.81822,11/01/2018,USD,135.9539,4053.9,31620.45,10.19
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.05773,11/01/2018,USD,152.27,5033.7,39262.86,12.66
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),357.72932,11/01/2018,USD,18.82,6732.47,52513.23,16.93
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,11/01/2018,USD,202.65,170.83,1332.5,15.18
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,11/01/2018,USD,168.17,120.53,940.14,10.71
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,11/01/2018,USD,17.99,204.16,1592.45,18.14
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,11/01/2018,USD,196.3347,180.66,1409.17,16.05
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,11/01/2018,USD,135.9539,114.8,895.45,10.2
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,11/01/2018,USD,152.27,143.04,1115.72,12.71
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,11/01/2018,USD,18.82,191.44,1493.2,17.01
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.5949,11/01/2018,USD,202.65,525.86,4101.68,15.17
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.21346,11/01/2018,USD,168.17,372.24,2903.45,10.74
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.16532,11/01/2018,USD,17.99,632.62,4934.47,18.26
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.83209,11/01/2018,USD,196.3347,556.04,4337.09,16.05
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.59846,11/01/2018,USD,135.9539,353.27,2755.51,10.19
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.88081,11/01/2018,USD,152.27,438.66,3421.56,12.66
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.17431,11/01/2018,USD,18.82,586.7,4576.26,16.93
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.98858,11/01/2018,USD,202.65,200.34,1562.62,15.17
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.84369,11/01/2018,USD,168.17,141.88,1106.69,10.74
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.40371,11/01/2018,USD,17.99,241.13,1880.84,18.26
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.07916,11/01/2018,USD,196.3347,211.88,1652.64,16.04
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.98999,11/01/2018,USD,135.9539,134.59,1049.83,10.19
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.09774,11/01/2018,USD,152.27,167.15,1303.79,12.66
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.88003,11/01/2018,USD,18.82,223.58,1743.94,16.93
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.283,11/01/2018,USD,152.27,1870.33,14588.59,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.05729,11/01/2018,GBP,0.4338,0.46,4.75,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.10331,11/01/2018,USD,1298.14,11817.37,92175.49,25.3
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,889.85168,11/01/2018,USD,13.49,12004.1,93631.97,25.7
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,346.27782,11/01/2018,USD,30.54,10575.32,82487.53,22.64
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.1825,10/01/2018,USD,101.63,12315.78,96063.06,26.36
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.64581,11/01/2018,USD,202.65,1954.72,15246.84,15.17
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.22796,11/01/2018,USD,168.17,1383.7,10792.83,10.74
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,130.71701,11/01/2018,USD,17.99,2351.6,18342.47,18.26
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.52746,11/01/2018,USD,196.3347,2066.91,16121.86,16.05
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.65912,11/01/2018,USD,135.9539,1313.2,10242.92,10.19
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.70856,11/01/2018,USD,152.27,1630.59,12718.62,12.66
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),115.88104,11/01/2018,USD,18.82,2180.88,17010.87,16.93
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.74968,11/01/2018,USD,202.65,151.92,1185,15.18
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.63937,11/01/2018,USD,168.17,107.52,838.68,10.74
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.15787,11/01/2018,USD,17.99,182.74,1425.37,18.26
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.81818,11/01/2018,USD,196.3347,160.64,1252.97,16.05
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.7504,11/01/2018,USD,135.9539,102.02,795.75,10.19
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83242,11/01/2018,USD,152.27,126.75,988.67,12.66
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.00247,11/01/2018,USD,18.82,169.43,1321.53,16.93
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.16094,11/01/2018,USD,202.65,437.91,3415.73,15.17
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.84331,11/01/2018,USD,168.17,309.99,2417.92,10.74
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.28425,11/01/2018,USD,17.99,526.82,4109.22,18.26
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.35845,11/01/2018,USD,196.3347,463.05,3611.76,16.05
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.16395,11/01/2018,USD,135.9539,294.2,2294.74,10.19
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.399,11/01/2018,USD,152.27,365.3,2849.31,12.66
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),25.96139,11/01/2018,USD,18.82,488.59,3811.03,16.93
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.28445,11/01/2018,USD,202.65,868.24,6772.3,15.21
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.62402,11/01/2018,USD,168.17,609.45,4753.72,10.68
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,56.38444,11/01/2018,USD,17.99,1014.36,7911.98,17.77
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.62909,11/01/2018,USD,196.3347,908.85,7089.04,15.92
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.2839,11/01/2018,USD,135.9539,582.41,4542.82,10.2
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.82064,11/01/2018,USD,152.27,734.04,5725.5,12.86
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),52.60169,11/01/2018,USD,18.82,989.96,7721.72,17.35
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.79185,11/01/2018,USD,202.65,3200.22,24961.7,15.18
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.42575,11/01/2018,USD,168.17,2257.81,17610.91,10.71
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,212.59053,11/01/2018,USD,17.99,3824.5,29831.13,18.14
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.2377,11/01/2018,USD,196.3347,3384.36,26398,16.05
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.81777,11/01/2018,USD,135.9539,2150.49,16773.8,10.2
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.59748,11/01/2018,USD,152.27,2679.57,20900.63,12.71
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),190.54309,11/01/2018,USD,18.82,3586.02,27970.96,17.01
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.80346,11/01/2018,USD,202.65,2797.27,21818.72,15.18
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.73497,11/01/2018,USD,168.17,1973.47,15393.07,10.71
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,185.81969,11/01/2018,USD,17.99,3342.9,26074.59,18.14
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.06696,11/01/2018,USD,196.3347,2958.17,23073.7,16.05
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.82606,11/01/2018,USD,135.9539,1879.71,14661.71,10.2
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.38127,11/01/2018,USD,152.27,2342.11,18268.43,12.71
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.54624,11/01/2018,USD,18.82,3134.4,24448.32,17.01
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,72.87028,11/01/2018,USD,15.76,1148.44,8957.8,13.25
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.74441,11/01/2018,EUR,25.52,1243.96,11517.64,17.03
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.31687,11/01/2018,USD,32.65,1218.4,9503.49,14.05
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.98314,11/01/2018,USD,187.21,3366.62,26259.66,38.84
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.48392,11/01/2018,USD,31.21,452.04,3525.94,5.21
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),11.9841,11/01/2018,EUR,70.78,848.23,7853.69,11.61
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,45.12933,11/01/2018,USD,15.76,711.24,5547.66,14.73
38995,38995,1,Accumulation,02OU,Robeco Chinese Equities - D,0.25443,10/01/2018,USD,203.22,51.71,403.3,1.07
38995,38995,1,Accumulation,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,1.18776,11/01/2018,USD,32.65,38.78,302.49,0.8
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,10.66538,11/01/2018,USD,187.21,1996.67,15573.99,41.36
38995,38995,1,Accumulation,03UP,Jupiter JGF European Growth - L GBP,0.60563,11/01/2018,GBP,31.64,19.16,198.46,0.53
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.75208,11/01/2018,USD,31.21,710.09,5538.72,14.71
38995,38995,1,Accumulation,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,0.5528,11/01/2018,USD,47.19,26.09,203.48,0.54
38995,38995,1,Accumulation,16FU,Fidelity Funds - Emerging Asia Fund - A - ACC - USD,1.33685,11/01/2018,USD,19.6,26.2,204.38,0.54
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.05637,11/01/2018,USD,30.67,584.46,4558.78,12.11
38995,38995,1,Accumulation,18ZU,Allianz Thailand Equity - Class A Dis (USD),0.48641,11/01/2018,USD,53.23,25.89,201.95,0.54
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.50484,11/01/2018,EUR,70.78,531.19,4918.24,13.06
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,228.04184,11/01/2018,USD,15.76,3593.94,28032.73,15.31
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.1095,11/01/2018,EUR,25.52,2656.87,24599.66,13.44
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,80.99396,11/01/2018,USD,32.65,2644.45,20626.73,11.27
38995,38995,2,Initial,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,5.7133,11/01/2018,USD,65.6878,375.29,2927.29,1.6
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,39.89708,11/01/2018,USD,187.21,7469.13,58259.23,31.82
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.83364,11/01/2018,USD,31.21,587.8,4584.82,2.5
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.36974,10/01/2018,USD,182.47,614.88,4796.04,2.62
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.26533,11/01/2018,USD,15.58,253.41,1976.63,1.08
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.55261,11/01/2018,USD,47.19,545.17,4252.31,2.32
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A Acc USD,40.51895,11/01/2018,USD,20.3006,822.56,6415.96,3.5
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.67861,11/01/2018,USD,53.23,1420.1,11076.8,6.05
38995,38995,2,Initial,22MU,BGF World Healthscience Fund - USD (A2),12.16479,11/01/2018,USD,40.52,492.92,3844.75,2.1
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.80932,11/01/2018,EUR,70.78,1260.54,11671.21,6.38
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,106.20875,11/01/2018,USD,15.76,1673.85,13056.03,14.38
38995,38995,2,Accumulation,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,15.7019,11/01/2018,USD,65.6878,1031.42,8045.1,8.86
38995,38995,2,Accumulation,03HE,Janus Henderson Horizon Fund - Pan European Property Equities Fund - A2,1.09479,11/01/2018,EUR,45.98,50.34,466.08,0.51
38995,38995,2,Accumulation,03OU,Robeco Emerging Markets Equities - D,0.33488,10/01/2018,USD,184.72,61.86,482.5,0.53
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,28.56946,11/01/2018,USD,187.21,5348.49,41718.21,45.95
38995,38995,2,Accumulation,03UP,Jupiter JGF European Growth - L GBP,1.45351,11/01/2018,GBP,31.64,45.99,476.31,0.52
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.56032,11/01/2018,USD,31.21,1702.83,13282.06,14.63
38995,38995,2,Accumulation,04IU,Investec GSF Global Strategic Equity Fund - A acc,2.07643,11/01/2018,USD,30.48,63.29,493.66,0.54
38995,38995,2,Accumulation,18FU,Fidelity Funds - Indonesia Fund - A - USD,2.06177,11/01/2018,USD,30.54,62.97,491.14,0.54
38995,38995,2,Accumulation,22MU,BGF World Healthscience Fund - USD (A2),1.55667,11/01/2018,USD,40.52,63.08,491.99,0.54
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),17.99612,11/01/2018,EUR,70.78,1273.77,11793.63,12.99
