Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30256,30256,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,166.28205,20/12/2017,USD,17.28,2873.35,22412.16,17.88
30256,30256,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.48274,20/12/2017,USD,188.8648,2546.41,19862.04,15.85
30256,30256,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,12.3723,20/12/2017,USD,132.0022,1633.17,12738.73,10.16
30256,30256,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),13.76443,20/12/2017,USD,152.16,2094.4,16336.29,13.03
30256,30256,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),149.03597,20/12/2017,USD,18.85,2809.33,21912.76,17.48
30256,30256,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.88623,20/12/2017,USD,196.56,174.2,1358.74,15.11
30256,30256,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.75345,20/12/2017,USD,160.53,120.95,943.42,10.49
30256,30256,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.93046,20/12/2017,USD,17.28,206.16,1608.04,17.88
30256,30256,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.96737,20/12/2017,USD,188.8648,182.7,1425.08,15.85
30256,30256,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.88768,20/12/2017,USD,132.0022,117.18,913.97,10.16
30256,30256,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.98756,20/12/2017,USD,152.16,150.27,1172.08,13.03
30256,30256,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.69318,20/12/2017,USD,18.85,201.57,1572.22,17.48
30792,30792,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,6.44448,20/12/2017,USD,196.56,1266.73,1266.73,15.11
30792,30792,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,5.4789,20/12/2017,USD,160.53,879.53,879.53,10.49
30792,30792,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,86.75574,20/12/2017,USD,17.28,1499.14,1499.14,17.88
30792,30792,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,7.03449,20/12/2017,USD,188.8648,1328.57,1328.57,15.85
30792,30792,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,6.45504,20/12/2017,USD,132.0022,852.08,852.08,10.16
30792,30792,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),7.18134,20/12/2017,USD,152.16,1092.71,1092.71,13.03
30792,30792,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),77.75851,20/12/2017,USD,18.85,1465.75,1465.75,17.48
30792,30792,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.26837,20/12/2017,USD,196.56,249.31,249.31,15.11
30792,30792,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,1.07838,20/12/2017,USD,160.53,173.11,173.11,10.49
30792,30792,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,17.07544,20/12/2017,USD,17.28,295.06,295.06,17.88
30792,30792,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.38435,20/12/2017,USD,188.8648,261.45,261.45,15.84
30792,30792,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.27037,20/12/2017,USD,132.0022,167.69,167.69,10.16
30792,30792,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.41338,20/12/2017,USD,152.16,215.06,215.06,13.03
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.30333,20/12/2017,USD,18.85,288.47,288.47,17.48
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.3618,20/12/2017,USD,196.56,267.68,267.68,15.11
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.15779,20/12/2017,USD,160.53,185.86,185.86,10.49
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.33548,20/12/2017,USD,17.28,316.84,316.84,17.88
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.48665,20/12/2017,USD,188.8648,280.78,280.78,15.85
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.36448,20/12/2017,USD,132.0022,180.11,180.11,10.16
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.51774,20/12/2017,USD,152.16,230.94,230.94,13.03
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.4332,20/12/2017,USD,18.85,309.77,309.77,17.48
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.24886,20/12/2017,USD,196.56,2407.64,18779.56,15.1
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.44834,20/12/2017,USD,160.53,1677.27,13082.72,10.52
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.99258,20/12/2017,USD,17.28,2868.35,22373.14,17.99
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.36839,20/12/2017,USD,188.8648,2524.82,19693.58,15.84
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.26571,20/12/2017,USD,132.0022,1619.1,12628.99,10.16
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.59838,20/12/2017,USD,152.16,2069.13,16139.21,12.98
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),147.15257,20/12/2017,USD,18.85,2773.83,21635.84,17.4
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,7.92975,20/12/2017,USD,196.56,1558.67,12157.64,15.24
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.58981,20/12/2017,USD,160.53,1057.86,8251.33,10.35
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,98.03436,20/12/2017,USD,17.28,1694.03,13213.46,16.57
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,8.38763,20/12/2017,USD,188.8648,1584.13,12356.2,15.49
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,7.87971,20/12/2017,USD,132.0022,1040.14,8113.08,10.17
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),9.26441,20/12/2017,USD,152.16,1409.67,10995.45,13.79
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),99.79604,20/12/2017,USD,18.85,1881.16,14673.01,18.4
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,29.92661,20/12/2017,USD,196.56,5882.37,45882.52,15.1
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.52774,20/12/2017,USD,160.53,4097.97,31964.15,10.52
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,405.55648,20/12/2017,USD,17.28,7008.02,54662.52,17.99
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.66196,20/12/2017,USD,188.8648,6168.69,48115.82,15.84
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.96806,20/12/2017,USD,132.0022,3955.85,30855.63,10.16
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.22385,20/12/2017,USD,152.16,5055.34,39431.66,12.98
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),359.52695,20/12/2017,USD,18.85,6777.08,52861.25,17.4
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,20/12/2017,USD,196.56,165.7,1292.46,15.11
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,20/12/2017,USD,160.53,115.06,897.43,10.49
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,20/12/2017,USD,17.28,196.1,1529.6,17.88
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,20/12/2017,USD,188.8648,173.79,1355.56,15.85
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,20/12/2017,USD,132.0022,111.46,869.42,10.16
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,20/12/2017,USD,152.16,142.94,1114.91,13.03
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,20/12/2017,USD,18.85,191.74,1495.58,17.48
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.60794,20/12/2017,USD,196.56,512.62,3998.41,15.1
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.22458,20/12/2017,USD,160.53,357.11,2785.47,10.52
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.34203,20/12/2017,USD,17.28,610.71,4763.54,17.99
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.84632,20/12/2017,USD,188.8648,537.57,4193.04,15.84
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.61152,20/12/2017,USD,132.0022,344.73,2688.87,10.16
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.89529,20/12/2017,USD,152.16,440.55,3436.27,12.98
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.33096,20/12/2017,USD,18.85,590.59,4606.59,17.4
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.99726,20/12/2017,USD,196.56,196.02,1528.97,15.1
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.85106,20/12/2017,USD,160.53,136.62,1065.64,10.52
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.521,20/12/2017,USD,17.28,233.64,1822.41,18
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.08858,20/12/2017,USD,188.8648,205.59,1603.64,15.84
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.99867,20/12/2017,USD,132.0022,131.83,1028.25,10.16
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.10739,20/12/2017,USD,152.16,168.5,1314.3,12.98
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.98417,20/12/2017,USD,18.85,225.9,1762.03,17.4
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.39551,20/12/2017,USD,152.16,1886.1,14711.59,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.0626,20/12/2017,GBP,0.4326,0.46,4.69,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.15056,20/12/2017,USD,1206.09,11036.4,86083.91,25.02
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,894.47005,20/12/2017,USD,12.93,11565.5,90210.88,26.22
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,348.07517,20/12/2017,USD,28.6,9954.95,77648.61,22.56
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.81153,19/12/2017,USD,94.9,11559.91,90167.33,26.2
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.69428,20/12/2017,USD,196.56,1905.51,14862.96,15.1
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.26931,20/12/2017,USD,160.53,1327.47,10354.28,10.52
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,131.37388,20/12/2017,USD,17.28,2270.14,17707.1,17.99
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.58036,20/12/2017,USD,188.8648,1998.26,15586.41,15.84
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.70766,20/12/2017,USD,132.0022,1281.43,9995.17,10.16
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.76237,20/12/2017,USD,152.16,1637.6,12773.3,12.98
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),116.46336,20/12/2017,USD,18.85,2195.33,17123.61,17.4
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.75639,20/12/2017,USD,196.56,148.68,1159.67,15.11
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.64508,20/12/2017,USD,160.53,103.55,807.73,10.52
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.24903,20/12/2017,USD,17.28,177.1,1381.41,17.99
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.82551,20/12/2017,USD,188.8648,155.91,1216.1,15.84
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.75717,20/12/2017,USD,132.0022,99.95,779.6,10.16
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83991,20/12/2017,USD,152.16,127.8,996.85,12.99
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.08324,20/12/2017,USD,18.85,171.22,1335.51,17.4
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.1718,20/12/2017,USD,196.56,426.89,3329.73,15.1
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.85257,20/12/2017,USD,160.53,297.39,2319.67,10.52
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.43141,20/12/2017,USD,17.28,508.57,3966.88,17.99
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.3703,20/12/2017,USD,188.8648,447.67,3491.8,15.84
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.17482,20/12/2017,USD,132.0022,287.08,2239.23,10.16
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.41106,20/12/2017,USD,152.16,366.87,2861.56,12.98
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),26.09185,20/12/2017,USD,18.85,491.83,3836.28,17.4
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.2177,20/12/2017,USD,196.56,829.03,6466.44,15.14
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.56994,20/12/2017,USD,160.53,573.08,4470.04,10.47
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,55.63904,20/12/2017,USD,17.28,961.44,7499.25,17.56
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.56028,20/12/2017,USD,188.8648,861.28,6717.96,15.73
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.21739,20/12/2017,USD,132.0022,556.7,4342.3,10.17
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.73207,20/12/2017,USD,152.16,720.03,5616.25,13.15
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),51.65192,20/12/2017,USD,18.85,973.64,7594.38,17.78
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.87121,20/12/2017,USD,196.56,3119.65,24333.23,15.11
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.49322,20/12/2017,USD,160.53,2166.07,16895.32,10.49
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,213.65882,20/12/2017,USD,17.28,3692.02,28797.79,17.88
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.32432,20/12/2017,USD,188.8648,3271.95,25521.24,15.85
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.89726,20/12/2017,USD,132.0022,2098.47,16368.09,10.16
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.68591,20/12/2017,USD,152.16,2691.09,20990.49,13.03
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),191.50059,20/12/2017,USD,18.85,3609.79,28156.33,17.48
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.82581,20/12/2017,USD,196.56,2717.6,21197.29,15.11
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.754,20/12/2017,USD,160.53,1886.87,14717.58,10.49
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,186.12041,20/12/2017,USD,17.28,3216.16,25086.05,17.88
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.09136,20/12/2017,USD,188.8648,2850.23,22231.77,15.85
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.84842,20/12/2017,USD,132.0022,1828.02,14258.57,10.16
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.40616,20/12/2017,USD,152.16,2344.2,18284.77,13.03
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.81617,20/12/2017,USD,18.85,3144.48,24526.98,17.48
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,73.23646,20/12/2017,USD,15.13,1108.07,8642.93,13.43
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.98936,20/12/2017,EUR,25,1224.73,11164.42,17.35
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.50439,20/12/2017,USD,31.1,1166.39,9097.81,14.14
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.04136,20/12/2017,USD,173.68,2959.74,23086,35.87
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.5567,20/12/2017,USD,29.59,430.73,3359.72,5.22
38995,38995,1,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,6.98635,20/12/2017,USD,26.22,183.18,1428.82,2.22
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),12.04432,20/12/2017,EUR,68.97,830.7,7572.46,11.77
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,42.6788,20/12/2017,USD,15.13,645.73,5036.7,14.84
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,8.38532,20/12/2017,USD,173.68,1456.36,11359.63,33.47
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.78897,20/12/2017,USD,29.59,674.33,5259.74,15.5
38995,38995,1,Accumulation,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,14.59743,20/12/2017,USD,26.22,382.74,2985.41,8.8
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.08701,20/12/2017,USD,30.73,586.54,4575.04,13.48
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.51704,20/12/2017,EUR,68.97,518.45,4726.08,13.92
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,229.18778,20/12/2017,USD,15.13,3467.61,27047.37,15.47
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.63266,20/12/2017,EUR,25,2615.82,23845.23,13.64
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,81.40096,20/12/2017,USD,31.1,2531.57,19746.24,11.29
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,35.17752,20/12/2017,USD,173.68,6109.63,47655.13,27.25
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.92828,20/12/2017,USD,29.59,560.09,4368.68,2.5
38995,38995,2,Initial,06SU,Stewart Investors Global Emerging Markets Leaders Fund - I,42.86208,20/12/2017,USD,28.16,1207,9414.57,5.38
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.38667,19/12/2017,USD,179.79,608.89,4749.34,2.72
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.34707,20/12/2017,USD,15.66,256,1996.76,1.14
38995,38995,2,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,2.07042,20/12/2017,USD,26.22,54.29,423.43,0.24
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.61066,20/12/2017,USD,45.49,528.17,4119.72,2.36
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A Acc USD,40.72256,20/12/2017,USD,19.3088,786.3,6133.17,3.51
38995,38995,2,Initial,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,14.99722,20/12/2017,USD,30.73,460.86,3594.74,2.06
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.63303,20/12/2017,USD,50.71,1350.56,10534.38,6.02
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.89881,20/12/2017,EUR,68.97,1234.48,11253.27,6.43
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,102.34533,20/12/2017,USD,15.13,1548.48,12078.18,14.84
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,20.10794,20/12/2017,USD,173.68,3492.35,27240.31,33.47
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.64983,20/12/2017,USD,29.59,1617.09,12613.29,15.5
38995,38995,2,Accumulation,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,35.00661,20/12/2017,USD,26.22,917.87,7159.41,8.8
38995,38995,2,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,45.77345,20/12/2017,USD,30.73,1406.62,10971.62,13.48
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),18.02568,20/12/2017,EUR,68.97,1243.23,11333.03,13.92
38995,38995,3,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,47.86413,20/12/2017,USD,15.13,724.18,5648.64,26.77
38995,38995,3,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),7.71679,20/12/2017,EUR,25,192.92,1758.62,8.34
38995,38995,3,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,17.46347,20/12/2017,USD,31.1,543.11,4236.29,20.08
38995,38995,3,Initial,03SU,First State China Growth Fund - I ,3.37294,20/12/2017,USD,173.68,585.81,4569.34,21.66
38995,38995,3,Initial,07SU,First State Global Listed Infrastructure Fund - I,1.95127,20/12/2017,USD,12.8,24.98,194.81,0.92
38995,38995,3,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,3.98783,20/12/2017,USD,26.22,104.56,815.58,3.87
38995,38995,3,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,1.83519,20/12/2017,USD,45.49,83.48,651.17,3.09
38995,38995,3,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),1.74538,20/12/2017,USD,50.71,88.51,690.36,3.27
