Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30256,30256,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.75345,14/12/2017,USD,158.83,119.67,933.43,10.43
30256,30256,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.93046,14/12/2017,USD,17.12,204.25,1593.15,17.79
30256,30256,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.96737,14/12/2017,USD,187.8276,181.7,1417.25,15.83
30256,30256,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.88768,14/12/2017,USD,131.2872,116.54,909.02,10.15
30256,30256,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.98756,14/12/2017,USD,152.15,150.26,1172.01,13.09
30256,30256,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.69318,14/12/2017,USD,18.92,202.31,1578.06,17.63
30792,30792,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,6.47686,14/12/2017,USD,195.28,1264.8,1264.8,15.08
30792,30792,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,5.50643,14/12/2017,USD,158.83,874.59,874.59,10.43
30792,30792,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,87.1917,14/12/2017,USD,17.12,1492.72,1492.72,17.79
30792,30792,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,7.06984,14/12/2017,USD,187.8276,1327.91,1327.91,15.83
30792,30792,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,6.48748,14/12/2017,USD,131.2872,851.72,851.72,10.15
30792,30792,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),7.21743,14/12/2017,USD,152.15,1098.13,1098.13,13.09
30792,30792,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),78.14926,14/12/2017,USD,18.92,1478.58,1478.58,17.63
30792,30792,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.27487,14/12/2017,USD,195.28,248.96,248.96,15.08
30792,30792,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,1.08387,14/12/2017,USD,158.83,172.15,172.15,10.43
30792,30792,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,17.16257,14/12/2017,USD,17.12,293.82,293.82,17.8
30792,30792,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.39143,14/12/2017,USD,187.8276,261.35,261.35,15.83
30792,30792,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.27687,14/12/2017,USD,131.2872,167.64,167.64,10.15
30792,30792,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.42061,14/12/2017,USD,152.15,216.15,216.15,13.09
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.38164,14/12/2017,USD,18.92,291.02,291.02,17.63
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.36952,14/12/2017,USD,195.28,267.44,267.44,15.08
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.16436,14/12/2017,USD,158.83,184.94,184.94,10.43
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.43922,14/12/2017,USD,17.12,315.68,315.68,17.8
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.49507,14/12/2017,USD,187.8276,280.82,280.82,15.83
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.37218,14/12/2017,USD,131.2872,180.15,180.15,10.16
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.52637,14/12/2017,USD,152.15,232.24,232.24,13.09
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.52641,14/12/2017,USD,18.92,312.68,312.68,17.63
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.24886,14/12/2017,USD,195.28,2391.96,18657.27,15.07
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.44834,14/12/2017,USD,158.83,1659.51,12944.18,10.46
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.99258,14/12/2017,USD,17.12,2841.79,22165.99,17.91
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.36839,14/12/2017,USD,187.8276,2510.95,19585.43,15.82
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.26571,14/12/2017,USD,131.2872,1610.33,12560.58,10.15
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.59838,14/12/2017,USD,152.15,2068.99,16138.15,13.04
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),147.15257,14/12/2017,USD,18.92,2784.13,21716.19,17.55
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,7.92975,14/12/2017,USD,195.28,1548.52,12078.47,15.21
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.58981,14/12/2017,USD,158.83,1046.66,8163.94,10.28
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,98.03436,14/12/2017,USD,17.12,1678.35,13091.12,16.48
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,8.38763,14/12/2017,USD,187.8276,1575.43,12288.34,15.47
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,7.87971,14/12/2017,USD,131.2872,1034.51,8069.14,10.16
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),9.26441,14/12/2017,USD,152.15,1409.58,10994.72,13.84
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),99.79604,14/12/2017,USD,18.92,1888.14,14727.5,18.55
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,29.92661,14/12/2017,USD,195.28,5844.07,45583.73,15.07
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.52774,14/12/2017,USD,158.83,4054.57,31625.65,10.46
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,405.55648,14/12/2017,USD,17.12,6943.13,54156.39,17.91
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.66196,14/12/2017,USD,187.8276,6134.82,47851.58,15.82
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.96806,14/12/2017,USD,131.2872,3934.42,30688.5,10.15
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.22385,14/12/2017,USD,152.15,5055.01,39429.07,13.04
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),359.52695,14/12/2017,USD,18.92,6802.25,53057.55,17.55
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,14/12/2017,USD,195.28,164.62,1284.04,15.08
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,14/12/2017,USD,158.83,113.84,887.93,10.43
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,14/12/2017,USD,17.12,194.29,1515.44,17.79
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,14/12/2017,USD,187.8276,172.84,1348.11,15.83
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,14/12/2017,USD,131.2872,110.86,864.71,10.15
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,14/12/2017,USD,152.15,142.93,1114.84,13.09
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,14/12/2017,USD,18.92,192.45,1501.14,17.63
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.60794,14/12/2017,USD,195.28,509.28,3972.37,15.07
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.22458,14/12/2017,USD,158.83,353.33,2755.97,10.46
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.34203,14/12/2017,USD,17.12,605.06,4719.43,17.91
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.84632,14/12/2017,USD,187.8276,534.62,4170.02,15.82
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.61152,14/12/2017,USD,131.2872,342.86,2674.3,10.15
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.89529,14/12/2017,USD,152.15,440.52,3436.04,13.04
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.33096,14/12/2017,USD,18.92,592.78,4623.7,17.55
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.99726,14/12/2017,USD,195.28,194.74,1519.01,15.07
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.85106,14/12/2017,USD,158.83,135.17,1054.36,10.46
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.521,14/12/2017,USD,17.12,231.48,1805.54,17.91
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.08858,14/12/2017,USD,187.8276,204.47,1594.83,15.82
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.99867,14/12/2017,USD,131.2872,131.11,1022.68,10.15
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.10739,14/12/2017,USD,152.15,168.49,1314.22,13.04
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.98417,14/12/2017,USD,18.92,226.74,1768.58,17.55
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.39551,14/12/2017,USD,152.15,1885.98,14710.62,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.05843,14/12/2017,GBP,0.4324,0.46,4.69,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.15056,14/12/2017,USD,1208.83,11061.47,86279.48,24.96
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,894.47005,14/12/2017,USD,12.98,11610.22,90559.73,26.2
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,348.07517,14/12/2017,USD,28.89,10055.89,78435.95,22.69
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.81153,13/12/2017,USD,95.14,11589.15,90395.36,26.15
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.69428,14/12/2017,USD,195.28,1893.1,14766.17,15.07
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.26931,14/12/2017,USD,158.83,1313.41,10244.63,10.46
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,131.37388,14/12/2017,USD,17.12,2249.12,17543.14,17.91
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.58036,14/12/2017,USD,187.8276,1987.28,15500.81,15.82
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.70766,14/12/2017,USD,131.2872,1274.49,9941.03,10.15
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.76237,14/12/2017,USD,152.15,1637.49,12772.46,13.04
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),116.46336,14/12/2017,USD,18.92,2203.49,17187.2,17.55
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.75639,14/12/2017,USD,195.28,147.71,1152.12,15.08
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.64508,14/12/2017,USD,158.83,102.46,799.17,10.46
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.24903,14/12/2017,USD,17.12,175.46,1368.61,17.91
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.82551,14/12/2017,USD,187.8276,155.05,1209.42,15.83
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.75717,14/12/2017,USD,131.2872,99.41,775.37,10.15
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83991,14/12/2017,USD,152.15,127.79,996.78,13.04
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.08324,14/12/2017,USD,18.92,171.85,1340.47,17.54
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.1718,14/12/2017,USD,195.28,424.11,3308.05,15.07
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.85257,14/12/2017,USD,158.83,294.24,2295.1,10.46
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.43141,14/12/2017,USD,17.12,503.87,3930.15,17.91
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.3703,14/12/2017,USD,187.8276,445.21,3472.62,15.82
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.17482,14/12/2017,USD,131.2872,285.53,2227.1,10.15
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.41106,14/12/2017,USD,152.15,366.84,2861.37,13.04
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),26.09185,14/12/2017,USD,18.92,493.66,3850.53,17.55
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.2177,14/12/2017,USD,195.28,823.63,6424.33,15.11
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.56994,14/12/2017,USD,158.83,567.01,4422.71,10.4
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,55.63904,14/12/2017,USD,17.12,952.54,7429.81,17.48
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.56028,14/12/2017,USD,187.8276,856.55,6681.06,15.71
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.21739,14/12/2017,USD,131.2872,553.69,4318.78,10.16
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.73207,14/12/2017,USD,152.15,719.98,5615.88,13.21
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),51.65192,14/12/2017,USD,18.92,977.25,7622.58,17.93
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.87121,14/12/2017,USD,195.28,3099.33,24174.77,15.08
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.49322,14/12/2017,USD,158.83,2143.13,16716.4,10.43
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,213.65882,14/12/2017,USD,17.12,3657.84,28531.14,17.79
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.32432,14/12/2017,USD,187.8276,3253.99,25381.09,15.83
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.89726,14/12/2017,USD,131.2872,2087.11,16279.43,10.15
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.68591,14/12/2017,USD,152.15,2690.91,20989.11,13.09
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),191.50059,14/12/2017,USD,18.92,3623.19,28260.89,17.63
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.82581,14/12/2017,USD,195.28,2699.9,21059.25,15.08
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.754,14/12/2017,USD,158.83,1866.89,14561.72,10.43
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,186.12041,14/12/2017,USD,17.12,3186.38,24853.78,17.79
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.09136,14/12/2017,USD,187.8276,2834.57,22109.68,15.83
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.84842,14/12/2017,USD,131.2872,1818.12,14181.34,10.15
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.40616,14/12/2017,USD,152.15,2344.05,18283.57,13.09
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.81617,14/12/2017,USD,18.92,3156.16,24618.06,17.63
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,73.23646,14/12/2017,USD,15.02,1100.01,8580.09,13.42
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.98936,14/12/2017,EUR,24.98,1223.75,11055.15,17.29
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.50439,14/12/2017,USD,30.77,1154.01,9001.28,14.08
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.04136,14/12/2017,USD,173.34,2953.95,23040.8,36.04
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.5567,14/12/2017,USD,29.13,424.04,3307.49,5.17
38995,38995,1,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,6.98635,14/12/2017,USD,26.37,184.23,1436.99,2.25
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),12.04432,14/12/2017,EUR,68.95,830.46,7502.17,11.74
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,42.6788,14/12/2017,USD,15.02,641.04,5000.08,14.82
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,8.38532,14/12/2017,USD,173.34,1453.51,11337.39,33.6
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.78897,14/12/2017,USD,29.13,663.84,5177.97,15.35
38995,38995,1,Accumulation,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,14.59743,14/12/2017,USD,26.37,384.93,3002.49,8.9
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.08701,14/12/2017,USD,30.48,581.77,4537.82,13.45
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.51704,14/12/2017,EUR,68.95,518.3,4682.22,13.88
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,229.18778,14/12/2017,USD,15.02,3442.4,26850.72,15.47
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.63266,14/12/2017,EUR,24.98,2613.72,23611.86,13.61
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,81.40096,14/12/2017,USD,30.77,2504.71,19536.72,11.26
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,35.17752,14/12/2017,USD,173.34,6097.67,47561.84,27.41
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.92828,14/12/2017,USD,29.13,551.38,4300.77,2.48
38995,38995,2,Initial,06SU,Stewart Investors Global Emerging Markets Leaders Fund - I,42.86208,14/12/2017,USD,27.37,1173.14,9150.45,5.27
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.38667,13/12/2017,USD,177.33,600.56,4684.35,2.7
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.34707,14/12/2017,USD,15.76,257.63,2009.51,1.16
38995,38995,2,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,2.07042,14/12/2017,USD,26.37,54.6,425.86,0.25
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.61066,14/12/2017,USD,44.74,519.46,4051.8,2.34
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A2,40.72256,14/12/2017,USD,19.0385,775.3,6047.31,3.49
38995,38995,2,Initial,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,14.99722,14/12/2017,USD,30.48,457.12,3565.5,2.05
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.63303,14/12/2017,USD,50.92,1356.15,10578,6.1
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.89881,14/12/2017,EUR,68.95,1234.12,11148.82,6.42
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,102.34533,14/12/2017,USD,15.02,1537.23,11990.37,14.82
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,20.10794,14/12/2017,USD,173.34,3485.51,27186.98,33.6
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.64983,14/12/2017,USD,29.13,1591.95,12417.21,15.35
38995,38995,2,Accumulation,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,35.00661,14/12/2017,USD,26.37,923.12,7200.37,8.9
38995,38995,2,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,45.77345,14/12/2017,USD,30.48,1395.17,10882.36,13.45
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),18.02568,14/12/2017,EUR,68.95,1242.87,11227.84,13.88
38995,38995,3,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,47.86413,14/12/2017,USD,15.02,718.92,5607.57,26.76
38995,38995,3,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),7.71679,14/12/2017,EUR,24.98,192.77,1741.4,8.31
38995,38995,3,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,17.46347,14/12/2017,USD,30.77,537.35,4191.34,20
38995,38995,3,Initial,03SU,First State China Growth Fund - I ,3.37294,14/12/2017,USD,173.34,584.67,4560.39,21.76
38995,38995,3,Initial,07SU,First State Global Listed Infrastructure Fund - I,1.95127,14/12/2017,USD,12.92,25.21,196.64,0.94
38995,38995,3,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,3.98783,14/12/2017,USD,26.37,105.16,820.24,3.91
38995,38995,3,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,1.83519,14/12/2017,USD,44.74,82.11,640.43,3.06
38995,38995,3,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),1.74538,14/12/2017,USD,50.92,88.87,693.22,3.31
