Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30256,30256,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,166.28205,01/12/2017,USD,17.1,2843.42,22178.7,17.81
30256,30256,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.48274,01/12/2017,USD,187.8821,2533.17,19758.69,15.87
30256,30256,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,12.3723,01/12/2017,USD,130.5571,1615.29,12599.27,10.12
30256,30256,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),13.76443,01/12/2017,USD,152.11,2093.71,16330.92,13.11
30256,30256,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),149.03597,01/12/2017,USD,18.85,2809.33,21912.76,17.6
30256,30256,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.88623,01/12/2017,USD,194.83,172.66,1346.78,15.07
30256,30256,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.75345,01/12/2017,USD,158.37,119.32,930.73,10.42
30256,30256,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.93046,01/12/2017,USD,17.1,204.01,1591.28,17.81
30256,30256,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.96737,01/12/2017,USD,187.8821,181.75,1417.66,15.87
30256,30256,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.88768,01/12/2017,USD,130.5571,115.89,903.96,10.12
30256,30256,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.98756,01/12/2017,USD,152.11,150.22,1171.7,13.11
30256,30256,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.69318,01/12/2017,USD,18.85,201.57,1572.22,17.6
30792,30792,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,6.47686,01/12/2017,USD,194.83,1261.89,1261.89,15.07
30792,30792,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,5.50643,01/12/2017,USD,158.37,872.05,872.05,10.42
30792,30792,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,87.1917,01/12/2017,USD,17.1,1490.98,1490.98,17.81
30792,30792,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,7.06984,01/12/2017,USD,187.8821,1328.3,1328.3,15.87
30792,30792,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,6.48748,01/12/2017,USD,130.5571,846.99,846.99,10.12
30792,30792,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),7.21743,01/12/2017,USD,152.11,1097.84,1097.84,13.11
30792,30792,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),78.14926,01/12/2017,USD,18.85,1473.11,1473.11,17.6
30792,30792,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.27487,01/12/2017,USD,194.83,248.38,248.38,15.07
30792,30792,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,1.08387,01/12/2017,USD,158.37,171.65,171.65,10.42
30792,30792,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,17.16257,01/12/2017,USD,17.1,293.48,293.48,17.81
30792,30792,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.39143,01/12/2017,USD,187.8821,261.42,261.42,15.87
30792,30792,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.27687,01/12/2017,USD,130.5571,166.7,166.7,10.12
30792,30792,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.42061,01/12/2017,USD,152.11,216.09,216.09,13.11
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.38164,01/12/2017,USD,18.85,289.94,289.94,17.6
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.36952,01/12/2017,USD,194.83,266.82,266.82,15.07
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.16436,01/12/2017,USD,158.37,184.4,184.4,10.42
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.43922,01/12/2017,USD,17.1,315.31,315.31,17.81
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.49507,01/12/2017,USD,187.8821,280.9,280.9,15.87
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.37218,01/12/2017,USD,130.5571,179.15,179.15,10.12
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.52637,01/12/2017,USD,152.11,232.18,232.18,13.12
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.52641,01/12/2017,USD,18.85,311.52,311.52,17.6
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.31041,01/12/2017,USD,194.83,2398.44,18707.81,15.07
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.50084,01/12/2017,USD,158.37,1663.02,12971.54,10.45
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,166.82671,01/12/2017,USD,17.1,2852.74,22251.35,17.93
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.43557,01/12/2017,USD,187.8821,2524.3,19689.56,15.86
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.32735,01/12/2017,USD,130.5571,1609.42,12553.5,10.11
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.66671,01/12/2017,USD,152.11,2078.84,16214.98,13.06
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),147.89203,01/12/2017,USD,18.85,2787.76,21744.57,17.52
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,7.47162,01/12/2017,USD,194.83,1455.7,11354.43,15.22
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.21572,01/12/2017,USD,158.37,984.38,7678.19,10.29
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,92.81751,01/12/2017,USD,17.1,1587.18,12380,16.6
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,7.90909,01/12/2017,USD,187.8821,1485.98,11590.62,15.54
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,7.42146,01/12/2017,USD,130.5571,968.92,7557.61,10.13
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),8.67544,01/12/2017,USD,152.11,1319.62,10293.05,13.8
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),93.47291,01/12/2017,USD,18.85,1761.96,13743.32,18.42
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,30.077,01/12/2017,USD,194.83,5859.9,45707.23,15.07
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.65602,01/12/2017,USD,158.37,4063.14,31692.52,10.45
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,407.59445,01/12/2017,USD,17.1,6969.87,54364.95,17.93
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.82609,01/12/2017,USD,187.8821,6167.43,48105.99,15.86
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,30.11865,01/12/2017,USD,130.5571,3932.2,30671.19,10.11
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.3908,01/12/2017,USD,152.11,5079.07,39616.78,13.06
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),361.33362,01/12/2017,USD,18.85,6811.14,53126.88,17.52
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,01/12/2017,USD,194.83,164.24,1281.09,15.07
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,01/12/2017,USD,158.37,113.51,885.35,10.42
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,01/12/2017,USD,17.1,194.06,1513.67,17.81
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,01/12/2017,USD,187.8821,172.89,1348.51,15.87
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,01/12/2017,USD,130.5571,110.24,859.9,10.12
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,01/12/2017,USD,152.11,142.89,1114.55,13.11
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,01/12/2017,USD,18.85,191.74,1495.58,17.6
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.62105,01/12/2017,USD,194.83,510.66,3983.14,15.07
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.23576,01/12/2017,USD,158.37,354.08,2761.8,10.45
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.51963,01/12/2017,USD,17.1,607.39,4737.61,17.93
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.86062,01/12/2017,USD,187.8821,537.46,4192.18,15.86
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.62464,01/12/2017,USD,130.5571,342.67,2672.79,10.11
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.90984,01/12/2017,USD,152.11,442.62,3452.4,13.06
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.4884,01/12/2017,USD,18.85,593.56,4629.74,17.52
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.00615,01/12/2017,USD,194.83,196.03,1529.02,15.07
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.85859,01/12/2017,USD,158.37,135.97,1060.6,10.45
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.64098,01/12/2017,USD,17.1,233.26,1819.43,17.93
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.09824,01/12/2017,USD,187.8821,206.34,1609.45,15.86
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.00754,01/12/2017,USD,130.5571,131.54,1026.02,10.11
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.11725,01/12/2017,USD,152.11,169.94,1325.57,13.06
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),12.09058,01/12/2017,USD,18.85,227.91,1777.68,17.52
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.39551,01/12/2017,USD,152.11,1885.48,14706.75,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.06375,01/12/2017,GBP,0.4349,0.46,4.76,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.19815,01/12/2017,USD,1203.84,11073.1,86370.19,24.99
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,899.12176,01/12/2017,USD,13.14,11814.46,92152.79,26.66
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,349.88548,01/12/2017,USD,27.79,9723.32,75841.88,21.95
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,122.44509,30/11/2017,USD,95.52,11695.95,91228.45,26.4
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.743,01/12/2017,USD,194.83,1898.23,14806.18,15.07
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.31086,01/12/2017,USD,158.37,1316.19,10266.29,10.45
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,132.03405,01/12/2017,USD,17.1,2257.78,17610.7,17.93
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.63353,01/12/2017,USD,187.8821,1997.85,15583.23,15.86
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.75644,01/12/2017,USD,130.5571,1273.77,9935.43,10.11
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.81645,01/12/2017,USD,152.11,1645.29,12833.26,13.06
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),117.0486,01/12/2017,USD,18.85,2206.37,17209.66,17.52
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.76329,01/12/2017,USD,194.83,148.71,1159.95,15.07
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.65098,01/12/2017,USD,158.37,103.1,804.15,10.45
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.3428,01/12/2017,USD,17.1,176.86,1379.52,17.93
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.83303,01/12/2017,USD,187.8821,156.51,1220.79,15.86
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.76406,01/12/2017,USD,130.5571,99.75,778.08,10.11
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.84753,01/12/2017,USD,152.11,128.92,1005.56,13.07
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.16635,01/12/2017,USD,18.85,172.79,1347.73,17.51
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.18271,01/12/2017,USD,194.83,425.26,3317.01,15.07
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.86188,01/12/2017,USD,158.37,294.87,2299.95,10.45
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.57931,01/12/2017,USD,17.1,505.81,3945.29,17.93
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.38221,01/12/2017,USD,187.8821,447.57,3491.08,15.86
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.18575,01/12/2017,USD,130.5571,285.37,2225.85,10.11
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.42318,01/12/2017,USD,152.11,368.59,2875,13.06
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),26.22296,01/12/2017,USD,18.85,494.3,3855.56,17.52
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.22895,01/12/2017,USD,194.83,823.93,6426.63,15.11
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.57947,01/12/2017,USD,158.37,566.88,4421.67,10.39
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,55.78755,01/12/2017,USD,17.1,953.97,7440.94,17.49
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.57244,01/12/2017,USD,187.8821,859.08,6700.82,15.75
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.22864,01/12/2017,USD,130.5571,552.08,4306.22,10.12
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.74462,01/12/2017,USD,152.11,721.7,5629.29,13.23
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),51.78956,01/12/2017,USD,18.85,976.23,7614.62,17.9
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.95096,01/12/2017,USD,194.83,3107.73,24240.26,15.07
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.56103,01/12/2017,USD,158.37,2147.66,16751.75,10.42
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,214.73248,01/12/2017,USD,17.1,3671.93,28641.02,17.81
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.41138,01/12/2017,USD,187.8821,3271.29,25516.04,15.87
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.97715,01/12/2017,USD,130.5571,2085.93,16270.26,10.12
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.77478,01/12/2017,USD,152.11,2703.72,21089.03,13.11
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),192.4629,01/12/2017,USD,18.85,3627.93,28297.82,17.6
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.84835,01/12/2017,USD,194.83,2698.07,21044.98,15.07
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.77319,01/12/2017,USD,158.37,1864.52,14543.26,10.42
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,186.42443,01/12/2017,USD,17.1,3187.86,24865.29,17.81
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.11601,01/12/2017,USD,187.8821,2840.03,22152.22,15.87
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.87107,01/12/2017,USD,130.5571,1810.97,14125.54,10.12
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.43133,01/12/2017,USD,152.11,2347.26,18308.62,13.11
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),167.08827,01/12/2017,USD,18.85,3149.61,24566.99,17.6
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,73.60448,01/12/2017,USD,15.04,1107.01,8634.69,13.55
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),49.23554,01/12/2017,EUR,24.63,1212.67,11038.9,17.33
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.69285,01/12/2017,USD,30.54,1151.14,8978.89,14.09
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.127,01/12/2017,USD,170.15,2914.16,22730.44,35.68
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.62985,01/12/2017,USD,29.18,426.9,3329.81,5.23
38995,38995,1,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,7.02146,01/12/2017,USD,26.32,184.8,1441.48,2.26
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),12.10484,01/12/2017,EUR,68.54,829.67,7552.41,11.85
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,42.74984,01/12/2017,USD,15.04,642.96,5015.07,14.91
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,8.39921,01/12/2017,USD,170.15,1429.13,11147.18,33.15
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.82673,01/12/2017,USD,29.18,666.08,5195.46,15.45
38995,38995,1,Accumulation,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,14.62138,01/12/2017,USD,26.32,384.83,3001.71,8.93
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.1188,01/12/2017,USD,30.65,585.99,4570.73,13.59
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.52951,01/12/2017,EUR,68.54,516.07,4697.79,13.97
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,230.33948,01/12/2017,USD,15.04,3464.31,27021.59,15.6
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),105.15845,01/12/2017,EUR,24.63,2590.05,23577.15,13.62
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,81.81001,01/12/2017,USD,30.54,2498.48,19488.13,11.25
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,35.35429,01/12/2017,USD,170.15,6015.53,46921.15,27.1
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,19.0234,01/12/2017,USD,29.18,555.1,4329.8,2.5
38995,38995,2,Initial,06SU,Stewart Investors Global Emerging Markets Leaders Fund - I,43.07747,01/12/2017,USD,27.27,1174.72,9162.84,5.29
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.40369,30/11/2017,USD,175.85,598.54,4668.6,2.7
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.42922,01/12/2017,USD,15.5,254.65,1986.29,1.15
38995,38995,2,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,2.08082,01/12/2017,USD,26.32,54.77,427.18,0.25
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.66901,01/12/2017,USD,45.06,525.81,4101.28,2.37
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A2,40.9272,01/12/2017,USD,19.0373,779.14,6077.32,3.51
38995,38995,2,Initial,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,15.07258,01/12/2017,USD,30.65,461.97,3603.4,2.08
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.76686,01/12/2017,USD,50.64,1355.47,10572.7,6.11
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.98875,01/12/2017,EUR,68.54,1232.95,11223.48,6.48
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,102.51921,01/12/2017,USD,15.04,1541.89,12026.73,14.91
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,20.14202,01/12/2017,USD,170.15,3427.16,26731.88,33.15
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.74235,01/12/2017,USD,29.18,1597.38,12459.58,15.45
38995,38995,2,Accumulation,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,35.0659,01/12/2017,USD,26.32,922.93,7198.89,8.93
38995,38995,2,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,45.85097,01/12/2017,USD,30.65,1405.33,10961.59,13.59
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),18.05628,01/12/2017,EUR,68.54,1237.58,11265.62,13.97
38995,38995,3,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,48.10465,01/12/2017,USD,15.04,723.49,5643.25,26.93
38995,38995,3,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),7.75557,01/12/2017,EUR,24.63,191.02,1738.84,8.3
38995,38995,3,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,17.55123,01/12/2017,USD,30.54,536.01,4180.91,19.95
38995,38995,3,Initial,03SU,First State China Growth Fund - I ,3.38989,01/12/2017,USD,170.15,576.79,4498.96,21.47
38995,38995,3,Initial,07SU,First State Global Listed Infrastructure Fund - I,1.96108,01/12/2017,USD,12.87,25.24,196.86,0.94
38995,38995,3,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,4.00787,01/12/2017,USD,26.32,105.49,822.8,3.93
38995,38995,3,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,1.84441,01/12/2017,USD,45.06,83.11,648.25,3.09
38995,38995,3,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),1.75415,01/12/2017,USD,50.64,88.83,692.88,3.31
