Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30256,30256,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),13.76443,12/12/2017,USD,152.15,2094.26,16335.21,13.1
30256,30256,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),149.03597,12/12/2017,USD,18.87,2812.31,21936.01,17.59
30256,30256,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.88623,12/12/2017,USD,196.13,173.82,1355.77,15.15
30256,30256,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.75345,12/12/2017,USD,159.18,119.93,935.49,10.45
30256,30256,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.93046,12/12/2017,USD,17.06,203.53,1587.56,17.74
30256,30256,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.96737,12/12/2017,USD,187.8181,181.69,1417.18,15.83
30256,30256,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.88768,12/12/2017,USD,131.1189,116.39,907.85,10.14
30256,30256,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.98756,12/12/2017,USD,152.15,150.26,1172.01,13.1
30256,30256,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.69318,12/12/2017,USD,18.87,201.78,1573.89,17.59
30792,30792,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,6.47686,12/12/2017,USD,196.13,1270.31,1270.31,15.15
30792,30792,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,5.50643,12/12/2017,USD,159.18,876.51,876.51,10.45
30792,30792,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,87.1917,12/12/2017,USD,17.06,1487.49,1487.49,17.74
30792,30792,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,7.06984,12/12/2017,USD,187.8181,1327.84,1327.84,15.83
30792,30792,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,6.48748,12/12/2017,USD,131.1189,850.63,850.63,10.14
30792,30792,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),7.21743,12/12/2017,USD,152.15,1098.13,1098.13,13.1
30792,30792,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),78.14926,12/12/2017,USD,18.87,1474.68,1474.68,17.59
30792,30792,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.27487,12/12/2017,USD,196.13,250.04,250.04,15.15
30792,30792,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,1.08387,12/12/2017,USD,159.18,172.53,172.53,10.45
30792,30792,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,17.16257,12/12/2017,USD,17.06,292.79,292.79,17.74
30792,30792,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.39143,12/12/2017,USD,187.8181,261.34,261.34,15.83
30792,30792,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,1.27687,12/12/2017,USD,131.1189,167.42,167.42,10.14
30792,30792,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.42061,12/12/2017,USD,152.15,216.15,216.15,13.1
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.38164,12/12/2017,USD,18.87,290.25,290.25,17.59
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.36952,12/12/2017,USD,196.13,268.6,268.6,15.15
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.16436,12/12/2017,USD,159.18,185.34,185.34,10.45
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.43922,12/12/2017,USD,17.06,314.57,314.57,17.74
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.49507,12/12/2017,USD,187.8181,280.8,280.8,15.83
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.37218,12/12/2017,USD,131.1189,179.92,179.92,10.15
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.52637,12/12/2017,USD,152.15,232.24,232.24,13.1
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.52641,12/12/2017,USD,18.87,311.85,311.85,17.59
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.24886,12/12/2017,USD,196.13,2402.37,18738.48,15.15
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.44834,12/12/2017,USD,159.18,1663.17,12972.7,10.49
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.99258,12/12/2017,USD,17.06,2831.83,22088.3,17.85
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.36839,12/12/2017,USD,187.8181,2510.83,19584.44,15.83
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.26571,12/12/2017,USD,131.1189,1608.27,12544.48,10.14
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.59838,12/12/2017,USD,152.15,2068.99,16138.15,13.04
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),147.15257,12/12/2017,USD,18.87,2776.77,21658.8,17.51
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,7.92975,12/12/2017,USD,196.13,1555.26,12131.04,15.28
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.58981,12/12/2017,USD,159.18,1048.97,8181.93,10.31
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,98.03436,12/12/2017,USD,17.06,1672.47,13045.24,16.43
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,8.38763,12/12/2017,USD,187.8181,1575.35,12287.72,15.48
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,7.87971,12/12/2017,USD,131.1189,1033.18,8058.8,10.15
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),9.26441,12/12/2017,USD,152.15,1409.58,10994.72,13.85
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),99.79604,12/12/2017,USD,18.87,1883.15,14688.58,18.5
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,29.92661,12/12/2017,USD,196.13,5869.51,45782.15,15.15
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.52774,12/12/2017,USD,159.18,4063.51,31695.34,10.49
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,405.55648,12/12/2017,USD,17.06,6918.79,53966.59,17.85
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.66196,12/12/2017,USD,187.8181,6134.51,47849.16,15.83
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.96806,12/12/2017,USD,131.1189,3929.38,30649.16,10.14
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.22385,12/12/2017,USD,152.15,5055.01,39429.07,13.04
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),359.52695,12/12/2017,USD,18.87,6784.27,52917.33,17.51
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,12/12/2017,USD,196.13,165.34,1289.63,15.15
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,12/12/2017,USD,159.18,114.09,889.88,10.45
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,12/12/2017,USD,17.06,193.61,1510.12,17.74
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,12/12/2017,USD,187.8181,172.83,1348.05,15.83
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,12/12/2017,USD,131.1189,110.72,863.6,10.14
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,12/12/2017,USD,152.15,142.93,1114.84,13.1
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,12/12/2017,USD,18.87,191.94,1497.17,17.59
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.60794,12/12/2017,USD,196.13,511.5,3989.66,15.15
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.22458,12/12/2017,USD,159.18,354.11,2762.05,10.49
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.34203,12/12/2017,USD,17.06,602.94,4702.89,17.85
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.84632,12/12/2017,USD,187.8181,534.59,4169.81,15.83
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.61152,12/12/2017,USD,131.1189,342.42,2670.87,10.14
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.89529,12/12/2017,USD,152.15,440.52,3436.04,13.04
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.33096,12/12/2017,USD,18.87,591.22,4611.48,17.51
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.99726,12/12/2017,USD,196.13,195.59,1525.62,15.14
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.85106,12/12/2017,USD,159.18,135.47,1056.68,10.49
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.521,12/12/2017,USD,17.06,230.67,1799.21,17.86
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.08858,12/12/2017,USD,187.8181,204.46,1594.75,15.83
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.99867,12/12/2017,USD,131.1189,130.94,1021.37,10.14
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.10739,12/12/2017,USD,152.15,168.49,1314.22,13.04
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.98417,12/12/2017,USD,18.87,226.14,1763.9,17.51
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.39551,12/12/2017,USD,152.15,1885.98,14710.62,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.05843,12/12/2017,GBP,0.4325,0.46,4.65,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.15056,12/12/2017,USD,1201.37,10993.21,85747.02,24.98
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,894.47005,12/12/2017,USD,12.88,11520.77,89862.04,26.18
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,348.07517,12/12/2017,USD,28.45,9902.74,77241.36,22.5
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.81153,11/12/2017,USD,95.2,11596.46,90452.37,26.35
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.69428,12/12/2017,USD,196.13,1901.34,14830.45,15.15
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.26931,12/12/2017,USD,159.18,1316.31,10267.21,10.49
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,131.37388,12/12/2017,USD,17.06,2241.24,17481.66,17.85
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.58036,12/12/2017,USD,187.8181,1987.18,15500.03,15.83
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.70766,12/12/2017,USD,131.1189,1272.86,9928.29,10.14
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.76237,12/12/2017,USD,152.15,1637.49,12772.46,13.04
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),116.46336,12/12/2017,USD,18.87,2197.66,17141.78,17.51
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.75639,12/12/2017,USD,196.13,148.35,1157.14,15.15
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.64508,12/12/2017,USD,159.18,102.68,800.93,10.48
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.24903,12/12/2017,USD,17.06,174.85,1363.82,17.85
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.82551,12/12/2017,USD,187.8181,155.05,1209.36,15.83
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.75717,12/12/2017,USD,131.1189,99.28,774.38,10.14
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83991,12/12/2017,USD,152.15,127.79,996.78,13.05
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.08324,12/12/2017,USD,18.87,171.4,1336.93,17.5
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.1718,12/12/2017,USD,196.13,425.96,3322.45,15.15
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.85257,12/12/2017,USD,159.18,294.89,2300.16,10.49
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.43141,12/12/2017,USD,17.06,502.1,3916.38,17.85
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.3703,12/12/2017,USD,187.8181,445.19,3472.44,15.83
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.17482,12/12/2017,USD,131.1189,285.16,2224.25,10.14
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.41106,12/12/2017,USD,152.15,366.84,2861.37,13.04
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),26.09185,12/12/2017,USD,18.87,492.35,3840.36,17.51
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.2177,12/12/2017,USD,196.13,827.22,6452.3,15.18
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.56994,12/12/2017,USD,159.18,568.26,4432.45,10.43
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,55.63904,12/12/2017,USD,17.06,949.2,7403.78,17.42
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.56028,12/12/2017,USD,187.8181,856.5,6680.72,15.72
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.21739,12/12/2017,USD,131.1189,552.98,4313.24,10.15
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.73207,12/12/2017,USD,152.15,719.98,5615.88,13.21
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),51.65192,12/12/2017,USD,18.87,974.67,7602.44,17.89
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.87121,12/12/2017,USD,196.13,3112.82,24280,15.15
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.49322,12/12/2017,USD,159.18,2147.85,16753.24,10.45
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,213.65882,12/12/2017,USD,17.06,3645.02,28431.15,17.74
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.32432,12/12/2017,USD,187.8181,3253.82,25379.8,15.83
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.89726,12/12/2017,USD,131.1189,2084.43,16258.56,10.14
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.68591,12/12/2017,USD,152.15,2690.91,20989.11,13.1
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),191.50059,12/12/2017,USD,18.87,3613.62,28186.21,17.59
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.82581,12/12/2017,USD,196.13,2711.66,21150.92,15.15
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.754,12/12/2017,USD,159.18,1871,14593.81,10.45
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,186.12041,12/12/2017,USD,17.06,3175.21,24766.67,17.74
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.09136,12/12/2017,USD,187.8181,2834.43,22108.56,15.83
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.84842,12/12/2017,USD,131.1189,1815.79,14163.16,10.14
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.40616,12/12/2017,USD,152.15,2344.05,18283.57,13.1
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.81617,12/12/2017,USD,18.87,3147.82,24553,17.59
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,73.23646,12/12/2017,USD,15.03,1100.74,8585.8,13.48
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.98936,12/12/2017,EUR,24.99,1224.24,11019.87,17.31
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.50439,12/12/2017,USD,30.82,1155.89,9015.91,14.16
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.04136,12/12/2017,USD,171.77,2927.19,22832.12,35.85
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.5567,12/12/2017,USD,28.95,421.42,3287.05,5.16
38995,38995,1,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,6.98635,12/12/2017,USD,26.3,183.74,1433.18,2.25
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),12.04432,12/12/2017,EUR,69.23,833.83,7505.6,11.79
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,42.6788,12/12/2017,USD,15.03,641.46,5003.41,14.87
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,8.38532,12/12/2017,USD,171.77,1440.35,11234.7,33.4
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.78897,12/12/2017,USD,28.95,659.74,5145.98,15.3
38995,38995,1,Accumulation,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,14.59743,12/12/2017,USD,26.3,383.91,2994.52,8.9
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.08701,12/12/2017,USD,30.74,586.73,4576.53,13.6
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.51704,12/12/2017,EUR,69.23,520.4,4684.36,13.93
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,229.18778,12/12/2017,USD,15.03,3444.69,26868.6,15.54
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.63266,12/12/2017,EUR,24.99,2614.77,23536.51,13.61
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,81.40096,12/12/2017,USD,30.82,2508.78,19568.47,11.32
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,35.17752,12/12/2017,USD,171.77,6042.44,47131.05,27.26
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.92828,12/12/2017,USD,28.95,547.97,4274.19,2.47
38995,38995,2,Initial,06SU,Stewart Investors Global Emerging Markets Leaders Fund - I,42.86208,12/12/2017,USD,27.3,1170.13,9127.05,5.28
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.38667,11/12/2017,USD,176.93,599.2,4673.79,2.7
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.34707,12/12/2017,USD,15.63,255.5,1992.94,1.15
38995,38995,2,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,2.07042,12/12/2017,USD,26.3,54.45,424.73,0.25
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.61066,12/12/2017,USD,44.76,519.69,4053.61,2.34
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A2,40.72256,12/12/2017,USD,19.0535,775.91,6052.08,3.5
38995,38995,2,Initial,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,14.99722,12/12/2017,USD,30.74,461.01,3595.91,2.08
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.63303,12/12/2017,USD,50.23,1337.78,10434.66,6.04
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.89881,12/12/2017,EUR,69.23,1239.13,11153.91,6.45
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,102.34533,12/12/2017,USD,15.03,1538.25,11998.35,14.87
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,20.10794,12/12/2017,USD,171.77,3453.94,26940.74,33.4
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.64983,12/12/2017,USD,28.95,1582.11,12340.48,15.3
38995,38995,2,Accumulation,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,35.00661,12/12/2017,USD,26.3,920.67,7181.26,8.9
38995,38995,2,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,45.77345,12/12/2017,USD,30.74,1407.08,10975.19,13.61
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),18.02568,12/12/2017,EUR,69.23,1247.92,11232.97,13.92
38995,38995,3,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,47.86413,12/12/2017,USD,15.03,719.4,5611.3,26.85
38995,38995,3,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),7.71679,12/12/2017,EUR,24.99,192.84,1735.85,8.31
38995,38995,3,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,17.46347,12/12/2017,USD,30.82,538.22,4198.15,20.09
38995,38995,3,Initial,03SU,First State China Growth Fund - I ,3.37294,12/12/2017,USD,171.77,579.37,4519.09,21.63
38995,38995,3,Initial,07SU,First State Global Listed Infrastructure Fund - I,1.95127,12/12/2017,USD,12.92,25.21,196.64,0.94
38995,38995,3,Initial,13ZU,PIMCO GIS Total Return Bond Fund - Class E Acc,3.98783,12/12/2017,USD,26.3,104.88,818.06,3.91
38995,38995,3,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,1.83519,12/12/2017,USD,44.76,82.14,640.72,3.07
38995,38995,3,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),1.74538,12/12/2017,USD,50.23,87.67,683.83,3.27
