Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
30792,30792,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),15.30333,08/01/2018,USD,18.87,288.77,288.77,17.1
30792,30792,2,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,1.3618,08/01/2018,USD,201.21,274.01,274.01,15.11
30792,30792,2,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.15779,08/01/2018,USD,166.2,192.42,192.42,10.61
30792,30792,2,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,18.33548,08/01/2018,USD,18,330.04,330.04,18.2
30792,30792,2,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.48665,08/01/2018,USD,195.8677,291.19,291.19,16.06
30792,30792,2,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,1.36448,08/01/2018,USD,135.3831,184.73,184.73,10.19
30792,30792,2,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),1.51774,08/01/2018,USD,152.25,231.08,231.08,12.74
30792,30792,2,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),16.4332,08/01/2018,USD,18.87,310.09,310.09,17.1
31361,31361,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,12.18762,08/01/2018,USD,201.21,2452.27,19127.71,15.11
31361,31361,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,10.3961,08/01/2018,USD,166.2,1727.83,13477.09,10.64
31361,31361,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,165.16262,08/01/2018,USD,18,2972.93,23188.83,18.31
31361,31361,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,13.30155,08/01/2018,USD,195.8677,2605.34,20321.68,16.05
31361,31361,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,12.20438,08/01/2018,USD,135.3831,1652.27,12887.68,10.18
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.53039,08/01/2018,USD,152.25,2060,16068.01,12.69
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),146.41681,08/01/2018,USD,18.87,2762.89,21550.5,17.02
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,7.91395,08/01/2018,USD,201.21,1592.37,12420.45,15.26
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.57672,08/01/2018,USD,166.2,1093.05,8525.8,10.47
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,97.83955,08/01/2018,USD,18,1761.11,13736.67,16.87
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,8.37091,08/01/2018,USD,195.8677,1639.59,12788.81,15.71
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,7.86407,08/01/2018,USD,135.3831,1064.66,8304.36,10.2
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),9.24595,08/01/2018,USD,152.25,1407.7,10980.03,13.49
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),99.5972,08/01/2018,USD,18.87,1879.4,14659.31,18.01
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,29.92661,08/01/2018,USD,201.21,6021.53,46967.96,15.11
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.52774,08/01/2018,USD,166.2,4242.71,33093.14,10.64
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,405.55648,08/01/2018,USD,18,7300.02,56940.13,18.31
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.66196,08/01/2018,USD,195.8677,6397.42,49899.9,16.05
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.96806,08/01/2018,USD,135.3831,4057.17,31645.92,10.18
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.22385,08/01/2018,USD,152.25,5058.33,39454.98,12.69
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),359.52695,08/01/2018,USD,18.87,6784.27,52917.33,17.02
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,08/01/2018,USD,201.21,169.62,1323.04,15.11
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,08/01/2018,USD,166.2,119.12,929.13,10.61
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,08/01/2018,USD,18,204.27,1593.33,18.2
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,08/01/2018,USD,195.8677,180.23,1405.82,16.06
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,08/01/2018,USD,135.3831,114.32,891.69,10.18
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,08/01/2018,USD,152.25,143.02,1115.57,12.74
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,08/01/2018,USD,18.87,191.94,1497.17,17.1
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.60794,08/01/2018,USD,201.21,524.74,4093,15.11
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.22458,08/01/2018,USD,166.2,369.73,2883.86,10.64
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.34203,08/01/2018,USD,18,636.16,4962.02,18.31
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.84632,08/01/2018,USD,195.8677,557.5,4348.52,16.05
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.61152,08/01/2018,USD,135.3831,353.56,2757.73,10.18
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.89529,08/01/2018,USD,152.25,440.81,3438.3,12.69
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.33096,08/01/2018,USD,18.87,591.22,4611.48,17.02
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.99726,08/01/2018,USD,201.21,200.66,1565.14,15.1
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.85106,08/01/2018,USD,166.2,141.45,1103.28,10.65
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.521,08/01/2018,USD,18,243.38,1898.35,18.32
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.08858,08/01/2018,USD,195.8677,213.22,1663.1,16.05
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.99867,08/01/2018,USD,135.3831,135.2,1054.58,10.18
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.10739,08/01/2018,USD,152.25,168.6,1315.08,12.69
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.98417,08/01/2018,USD,18.87,226.14,1763.9,17.02
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.283,08/01/2018,USD,152.25,1870.09,14586.68,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.0626,08/01/2018,GBP,0.4345,0.46,4.78,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.15056,08/01/2018,USD,1290.81,11811.63,92130.75,25.19
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,894.47005,08/01/2018,USD,13.57,12137.96,94676.08,25.89
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,348.07517,08/01/2018,USD,30.56,10637.18,82969.98,22.69
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.81153,05/01/2018,USD,100.99,12301.75,95953.62,26.24
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.69428,08/01/2018,USD,201.21,1950.59,15214.57,15.11
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.26931,08/01/2018,USD,166.2,1374.36,10720,10.64
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,131.37388,08/01/2018,USD,18,2364.73,18444.89,18.31
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.58036,08/01/2018,USD,195.8677,2072.35,16164.34,16.05
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.70766,08/01/2018,USD,135.3831,1314.25,10251.17,10.18
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.76237,08/01/2018,USD,152.25,1638.57,12780.85,12.69
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),116.46336,08/01/2018,USD,18.87,2197.66,17141.78,17.02
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.75639,08/01/2018,USD,201.21,152.19,1187.11,15.11
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.64508,08/01/2018,USD,166.2,107.21,836.26,10.64
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.24903,08/01/2018,USD,18,184.48,1438.96,18.31
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.82551,08/01/2018,USD,195.8677,161.69,1261.19,16.05
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.75717,08/01/2018,USD,135.3831,102.51,799.56,10.18
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83991,08/01/2018,USD,152.25,127.88,997.44,12.69
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.08324,08/01/2018,USD,18.87,171.4,1336.93,17.01
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.1718,08/01/2018,USD,201.21,436.99,3408.51,15.11
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.85257,08/01/2018,USD,166.2,307.9,2401.6,10.64
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.43141,08/01/2018,USD,18,529.77,4132.17,18.31
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.3703,08/01/2018,USD,195.8677,464.27,3621.27,16.05
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.17482,08/01/2018,USD,135.3831,294.43,2296.58,10.18
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.41106,08/01/2018,USD,152.25,367.08,2863.25,12.69
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),26.09185,08/01/2018,USD,18.87,492.35,3840.36,17.02
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.2956,08/01/2018,USD,201.21,864.32,6741.68,15.14
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.63347,08/01/2018,USD,166.2,603.88,4710.29,10.58
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,56.53063,08/01/2018,USD,18,1017.55,7936.9,17.83
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.64116,08/01/2018,USD,195.8677,909.05,7090.62,15.93
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.29508,08/01/2018,USD,135.3831,581.48,4535.55,10.19
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.83312,08/01/2018,USD,152.25,735.84,5739.57,12.89
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),52.73825,08/01/2018,USD,18.87,995.17,7762.33,17.44
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.87121,08/01/2018,USD,201.21,3193.45,24908.88,15.11
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.49322,08/01/2018,USD,166.2,2242.57,17492.07,10.61
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,213.65882,08/01/2018,USD,18,3845.86,29997.7,18.2
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.32432,08/01/2018,USD,195.8677,3393.27,26467.54,16.06
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.89726,08/01/2018,USD,135.3831,2152.22,16787.32,10.18
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.68591,08/01/2018,USD,152.25,2692.68,21002.9,12.74
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),191.50059,08/01/2018,USD,18.87,3613.62,28186.21,17.1
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.82581,08/01/2018,USD,201.21,2781.89,21698.75,15.11
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.754,08/01/2018,USD,166.2,1953.51,15237.42,10.61
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,186.12041,08/01/2018,USD,18,3350.17,26131.31,18.2
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.09136,08/01/2018,USD,195.8677,2955.91,23056.1,16.06
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.84842,08/01/2018,USD,135.3831,1874.84,14623.77,10.18
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.40616,08/01/2018,USD,152.25,2345.59,18295.59,12.74
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.81617,08/01/2018,USD,18.87,3147.82,24553,17.1
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,72.87028,08/01/2018,USD,15.69,1143.33,8918.01,13.32
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.74441,08/01/2018,EUR,25.63,1249.32,11483.13,17.16
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.31687,08/01/2018,USD,31.73,1184.06,9235.7,13.8
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.98314,08/01/2018,USD,185.22,3330.84,25980.53,38.82
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.48392,08/01/2018,USD,31.26,452.77,3531.59,5.28
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),11.9841,08/01/2018,EUR,70.63,846.44,7780.03,11.62
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,45.12933,08/01/2018,USD,15.69,708.08,5523.02,14.75
38995,38995,1,Accumulation,02OU,Robeco Chinese Equities - D,0.25443,05/01/2018,USD,201.94,51.38,400.76,1.07
38995,38995,1,Accumulation,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,1.18776,08/01/2018,USD,31.73,37.69,293.96,0.79
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,10.66538,08/01/2018,USD,185.22,1975.44,15408.45,41.16
38995,38995,1,Accumulation,03UP,Jupiter JGF European Growth - L GBP,0.60563,08/01/2018,GBP,31.43,19.03,197.26,0.53
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.75208,08/01/2018,USD,31.26,711.23,5547.59,14.82
38995,38995,1,Accumulation,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,0.5528,08/01/2018,USD,46.86,25.9,202.05,0.54
38995,38995,1,Accumulation,16FU,Fidelity Funds - Emerging Asia Fund - A - ACC - USD,1.33685,08/01/2018,USD,19.58,26.18,204.17,0.55
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.05637,08/01/2018,USD,30.84,587.7,4584.05,12.25
38995,38995,1,Accumulation,18ZU,Allianz Thailand Equity - Class A Dis (USD),0.48641,08/01/2018,USD,52.47,25.52,199.07,0.53
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.50484,08/01/2018,EUR,70.63,530.07,4872.11,13.02
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,228.04184,08/01/2018,USD,15.69,3577.98,27908.22,15.39
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.1095,08/01/2018,EUR,25.63,2668.33,24525.95,13.52
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,80.99396,08/01/2018,USD,31.73,2569.94,20045.52,11.05
38995,38995,2,Initial,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,5.7133,08/01/2018,USD,65.5035,374.24,2919.08,1.61
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,39.89708,08/01/2018,USD,185.22,7389.74,57639.95,31.78
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.83364,08/01/2018,USD,31.26,588.74,4592.17,2.53
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.36974,05/01/2018,USD,182.91,616.36,4807.6,2.65
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.26533,08/01/2018,USD,15.8,256.99,2004.54,1.11
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.55261,08/01/2018,USD,46.86,541.36,4222.57,2.33
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A Acc USD,40.51895,08/01/2018,USD,20.3679,825.29,6437.23,3.55
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.67861,08/01/2018,USD,52.47,1399.83,10918.65,6.02
38995,38995,2,Initial,22MU,BGF World Healthscience Fund - USD (A2),12.16479,08/01/2018,USD,40.2,489.02,3814.39,2.1
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.80932,08/01/2018,EUR,70.63,1257.87,11561.75,6.37
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,106.20875,08/01/2018,USD,15.69,1666.42,12998.04,14.41
38995,38995,2,Accumulation,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,15.7019,08/01/2018,USD,65.5035,1028.53,8022.53,8.9
38995,38995,2,Accumulation,03HE,Janus Henderson Horizon Fund - Pan European Property Equities Fund - A2,1.09479,08/01/2018,EUR,46.63,51.05,469.23,0.52
38995,38995,2,Accumulation,03OU,Robeco Emerging Markets Equities - D,0.33488,05/01/2018,USD,187.07,62.65,488.64,0.54
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,28.56946,08/01/2018,USD,185.22,5291.64,41274.76,45.77
38995,38995,2,Accumulation,03UP,Jupiter JGF European Growth - L GBP,1.45351,08/01/2018,GBP,31.43,45.68,473.42,0.52
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.56032,08/01/2018,USD,31.26,1705.56,13303.33,14.75
38995,38995,2,Accumulation,04IU,Investec GSF Global Strategic Equity Fund - A acc,2.07643,08/01/2018,USD,30.19,62.69,488.96,0.54
38995,38995,2,Accumulation,18FU,Fidelity Funds - Indonesia Fund - A - USD,2.06177,08/01/2018,USD,30.56,63.01,491.46,0.54
38995,38995,2,Accumulation,22MU,BGF World Healthscience Fund - USD (A2),1.55667,08/01/2018,USD,40.2,62.58,488.11,0.54
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),17.99612,08/01/2018,EUR,70.63,1271.07,11683.02,12.96
