Policy Number,Contract No.,Coverage No.,Account Type,Fund Code,Fund Name,Units Held,Price Date,Fund Ccy,Price,Amount in Fund Ccy,Amount in Contract Ccy,Portfolio Weighting
31361,31361,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),13.53039,15/01/2018,USD,152.28,2060.41,16071.18,12.59
31361,31361,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),146.41681,15/01/2018,USD,18.83,2757.03,21504.82,16.85
31361,31361,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,8.37236,12/01/2018,USD,204.08,1708.63,13327.32,15.34
31361,31361,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,6.94635,15/01/2018,USD,170.07,1181.37,9214.65,10.6
31361,31361,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,102.99942,15/01/2018,USD,18.09,1863.26,14533.42,16.73
31361,31361,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,8.83996,12/01/2018,USD,197.7461,1748.07,13634.93,15.69
31361,31361,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,8.31581,12/01/2018,USD,137.1306,1140.35,8894.75,10.24
31361,31361,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),9.85218,15/01/2018,USD,152.28,1500.29,11702.26,13.47
31361,31361,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),106.13705,15/01/2018,USD,18.83,1998.56,15588.77,17.94
31362,31362,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,29.77698,12/01/2018,USD,204.08,6076.89,47399.71,15.2
31362,31362,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,25.4001,15/01/2018,USD,170.07,4319.8,33694.4,10.8
31362,31362,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,403.5287,15/01/2018,USD,18.09,7299.83,56938.71,18.26
31362,31362,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,32.49865,12/01/2018,USD,197.7461,6426.48,50126.55,16.07
31362,31362,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,29.81822,12/01/2018,USD,137.1306,4088.99,31894.13,10.23
31362,31362,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),33.05773,15/01/2018,USD,152.28,5034.03,39265.44,12.59
31362,31362,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),357.72932,15/01/2018,USD,18.83,6736.04,52541.14,16.85
31362,31362,2,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.843,12/01/2018,USD,204.08,172.04,1341.91,15.2
31362,31362,2,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.71672,15/01/2018,USD,170.07,121.89,950.76,10.77
31362,31362,2,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,11.34852,15/01/2018,USD,18.09,205.29,1601.3,18.14
31362,31362,2,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.92018,12/01/2018,USD,197.7461,181.96,1419.3,16.08
31362,31362,2,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.84441,12/01/2018,USD,137.1306,115.79,903.2,10.23
31362,31362,2,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.93939,15/01/2018,USD,152.28,143.05,1115.79,12.64
31362,31362,2,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),10.17195,15/01/2018,USD,18.83,191.54,1493.99,16.93
33435,33435,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.5949,12/01/2018,USD,204.08,529.57,4130.62,15.2
33435,33435,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,2.21346,15/01/2018,USD,170.07,376.44,2936.26,10.8
33435,33435,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,35.16532,15/01/2018,USD,18.09,636.14,4961.9,18.26
33435,33435,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.83209,12/01/2018,USD,197.7461,560.03,4368.27,16.07
33435,33435,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.59846,12/01/2018,USD,137.1306,356.33,2779.36,10.23
33435,33435,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.88081,15/01/2018,USD,152.28,438.69,3421.78,12.59
33435,33435,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),31.17431,15/01/2018,USD,18.83,587.01,4578.7,16.85
33435,33435,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.98858,12/01/2018,USD,204.08,201.75,1573.65,15.2
33435,33435,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.84369,15/01/2018,USD,170.07,143.49,1119.19,10.81
33435,33435,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,13.40371,15/01/2018,USD,18.09,242.47,1891.29,18.26
33435,33435,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,1.07916,12/01/2018,USD,197.7461,213.4,1664.52,16.07
33435,33435,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.98999,12/01/2018,USD,137.1306,135.76,1058.91,10.22
33435,33435,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),1.09774,15/01/2018,USD,152.28,167.16,1303.88,12.59
33435,33435,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),11.88003,15/01/2018,USD,18.83,223.7,1744.87,16.85
33466,33466,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),12.283,15/01/2018,USD,152.28,1870.46,14589.55,100
34370,34370,1,Initial,01XP,Threadneedle High Yield Bond Fund ,1.05729,15/01/2018,GBP,0.4338,0.46,4.83,0
34370,34370,1,Initial,03RU,Baring Hong Kong China Fund - Class A USD lnc,9.10331,15/01/2018,USD,1302.78,11859.61,92504.96,25.13
34370,34370,1,Initial,10FU,Fidelity Funds - Taiwan Fund - A,889.85168,15/01/2018,USD,13.68,12173.17,94950.73,25.79
34370,34370,1,Initial,18FU,Fidelity Funds - Indonesia Fund - A - USD,346.27782,15/01/2018,USD,30.61,10599.56,82676.6,22.46
34370,34370,1,Initial,24BU,PARVEST Equity Russia - Classic Cap - USD,121.1825,12/01/2018,USD,103.68,12564.2,98000.77,26.62
36523,36523,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,9.64581,12/01/2018,USD,204.08,1968.52,15354.43,15.2
36523,36523,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,8.22796,15/01/2018,USD,170.07,1399.33,10914.77,10.8
36523,36523,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,130.71701,15/01/2018,USD,18.09,2364.67,18444.43,18.26
36523,36523,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,10.52746,12/01/2018,USD,197.7461,2081.76,16237.76,16.07
36523,36523,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,9.65912,12/01/2018,USD,137.1306,1324.56,10331.58,10.23
36523,36523,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),10.70856,15/01/2018,USD,152.28,1630.7,12719.46,12.59
36523,36523,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),115.88104,15/01/2018,USD,18.83,2182.04,17019.91,16.85
36523,36523,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,0.74968,12/01/2018,USD,204.08,152.99,1193.36,15.2
36523,36523,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,0.63937,15/01/2018,USD,170.07,108.74,848.15,10.8
36523,36523,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,10.15787,15/01/2018,USD,18.09,183.76,1433.3,18.26
36523,36523,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,0.81818,12/01/2018,USD,197.7461,161.79,1261.98,16.08
36523,36523,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,0.7504,12/01/2018,USD,137.1306,102.9,802.64,10.22
36523,36523,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),0.83242,15/01/2018,USD,152.28,126.76,988.74,12.59
36523,36523,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),9.00247,15/01/2018,USD,18.83,169.52,1322.23,16.84
38849,38849,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,2.16094,12/01/2018,USD,204.08,441,3439.84,15.2
38849,38849,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,1.84331,15/01/2018,USD,170.07,313.49,2445.24,10.8
38849,38849,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,29.28425,15/01/2018,USD,18.09,529.75,4132.07,18.26
38849,38849,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,2.35845,12/01/2018,USD,197.7461,466.37,3637.72,16.07
38849,38849,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,2.16395,12/01/2018,USD,137.1306,296.74,2314.6,10.23
38849,38849,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),2.399,15/01/2018,USD,152.28,365.32,2849.49,12.59
38849,38849,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),25.96139,15/01/2018,USD,18.83,488.85,3813.05,16.85
38849,38849,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,4.28445,12/01/2018,USD,204.08,874.37,6820.09,15.24
38849,38849,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,3.62402,15/01/2018,USD,170.07,616.34,4807.43,10.74
38849,38849,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,56.38444,15/01/2018,USD,18.09,1019.99,7955.96,17.78
38849,38849,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,4.62909,12/01/2018,USD,197.7461,915.38,7140,15.95
38849,38849,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,4.2839,12/01/2018,USD,137.1306,587.45,4582.14,10.24
38849,38849,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),4.82064,15/01/2018,USD,152.28,734.09,5725.88,12.79
38849,38849,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),52.60169,15/01/2018,USD,18.83,990.49,7725.82,17.26
38933,38933,1,Initial,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,15.79185,12/01/2018,USD,204.08,3222.8,25137.85,15.2
38933,38933,1,Initial,06IU,Investec GSF Global Dynamic Fund - A acc,13.42575,15/01/2018,USD,170.07,2283.32,17809.87,10.77
38933,38933,1,Initial,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,212.59053,15/01/2018,USD,18.09,3845.76,29996.95,18.14
38933,38933,1,Initial,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,17.2377,12/01/2018,USD,197.7461,3408.69,26587.77,16.08
38933,38933,1,Initial,18CU,Schroder International Selection Fund - US Large Cap - A1,15.81777,12/01/2018,USD,137.1306,2169.1,16918.98,10.23
38933,38933,1,Initial,28MU,BGF US Dollar Reserve Fund - USD (A2),17.59748,15/01/2018,USD,152.28,2679.74,20902.01,12.64
38933,38933,1,Initial,52MU,BGF US Government Mortgage Fund - USD (A2),190.54309,15/01/2018,USD,18.83,3587.93,27985.83,16.93
38933,38933,1,Accumulation,04LU,Legg Mason ClearBridge US Appreciation Fund - Class A Acc,13.80346,12/01/2018,USD,204.08,2817.01,21972.68,15.2
38933,38933,1,Accumulation,06IU,Investec GSF Global Dynamic Fund - A acc,11.73497,15/01/2018,USD,170.07,1995.77,15566.98,10.77
38933,38933,1,Accumulation,07TU,Franklin Templeton Investment Funds - Franklin Technology Fund - A acc,185.81969,15/01/2018,USD,18.09,3361.48,26219.53,18.14
38933,38933,1,Accumulation,17CU,Schroder International Selection Fund - Global Equity Alpha - A1,15.06696,12/01/2018,USD,197.7461,2979.43,23239.57,16.08
38933,38933,1,Accumulation,18CU,Schroder International Selection Fund - US Large Cap - A1,13.82606,12/01/2018,USD,137.1306,1895.98,14788.61,10.23
38933,38933,1,Accumulation,28MU,BGF US Dollar Reserve Fund - USD (A2),15.38127,15/01/2018,USD,152.28,2342.26,18269.63,12.64
38933,38933,1,Accumulation,52MU,BGF US Government Mortgage Fund - USD (A2),166.54624,15/01/2018,USD,18.83,3136.07,24461.31,16.93
38995,38995,1,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,72.87028,15/01/2018,USD,15.85,1154.99,9008.95,13.18
38995,38995,1,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),48.74441,15/01/2018,EUR,25.45,1240.55,11682.19,17.09
38995,38995,1,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,37.31687,15/01/2018,USD,32.77,1222.87,9538.42,13.95
38995,38995,1,Initial,03SU,First State China Growth Fund - I ,17.98314,15/01/2018,USD,189.39,3405.83,26565.45,38.86
38995,38995,1,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,14.48392,15/01/2018,USD,31.6,457.69,3570,5.22
38995,38995,1,Initial,37ME,BGF European Value Fund - EUR (A2),11.9841,15/01/2018,EUR,70.85,849.07,7995.71,11.7
38995,38995,1,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,45.12933,15/01/2018,USD,15.85,715.3,5579.34,14.67
38995,38995,1,Accumulation,02OU,Robeco Chinese Equities - D,0.25443,12/01/2018,USD,206.51,52.54,409.83,1.08
38995,38995,1,Accumulation,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,1.18776,15/01/2018,USD,32.77,38.92,303.6,0.8
38995,38995,1,Accumulation,03SU,First State China Growth Fund - I ,10.66538,15/01/2018,USD,189.39,2019.92,15755.35,41.43
38995,38995,1,Accumulation,03UP,Jupiter JGF European Growth - L GBP,0.60563,15/01/2018,GBP,31.63,19.16,201.92,0.53
38995,38995,1,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,22.75208,15/01/2018,USD,31.6,718.97,5607.93,14.75
38995,38995,1,Accumulation,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,0.5528,15/01/2018,USD,47.61,26.32,205.29,0.54
38995,38995,1,Accumulation,16FU,Fidelity Funds - Emerging Asia Fund - A - ACC - USD,1.33685,15/01/2018,USD,19.82,26.5,206.67,0.54
38995,38995,1,Accumulation,17TU,Franklin Templeton Investment Funds - Templeton Global Total Return - A acc,19.05637,15/01/2018,USD,30.58,582.74,4545.4,11.95
38995,38995,1,Accumulation,18ZU,Allianz Thailand Equity - Class A Dis (USD),0.48641,15/01/2018,USD,53.98,26.26,204.8,0.54
38995,38995,1,Accumulation,37ME,BGF European Value Fund - EUR (A2),7.50484,15/01/2018,EUR,70.85,531.72,5007.18,13.17
38995,38995,2,Initial,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,228.04184,15/01/2018,USD,15.85,3614.46,28192.81,15.24
38995,38995,2,Initial,02ME,BGF Continental European Flexible Fund - EUR (A2),104.1095,15/01/2018,EUR,25.45,2649.59,24951.11,13.49
38995,38995,2,Initial,02TU,Franklin Templeton Investment Funds - Franklin Biotechnology Discovery Fund - A acc,80.99396,15/01/2018,USD,32.77,2654.17,20702.54,11.19
38995,38995,2,Initial,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,5.7133,15/01/2018,USD,66.2076,378.26,2950.46,1.6
38995,38995,2,Initial,03SU,First State China Growth Fund - I ,39.89708,15/01/2018,USD,189.39,7556.11,58937.64,31.87
38995,38995,2,Initial,04FU,Fidelity Funds - Emerging Markets Fund - A,18.83364,15/01/2018,USD,31.6,595.14,4642.12,2.51
38995,38995,2,Initial,08PU,Pictet - Premium Brands - P USD,3.36974,12/01/2018,USD,184.69,622.36,4854.39,2.62
38995,38995,2,Initial,11FU,Fidelity Funds - Global Property Fund - A - ACC - USD,16.26533,15/01/2018,USD,15.62,254.06,1981.7,1.07
38995,38995,2,Initial,14TU,Franklin Templeton Investment Funds - Templeton Global Smaller Companies Fund - A acc,11.55261,15/01/2018,USD,47.61,550.02,4290.15,2.32
38995,38995,2,Initial,16AU,Aberdeen Global - Emerging Markets Smaller Companies Fund - A Acc USD,40.51895,15/01/2018,USD,20.4106,827.02,6450.73,3.49
38995,38995,2,Initial,18ZU,Allianz Thailand Equity - Class A Dis (USD),26.67861,15/01/2018,USD,53.98,1440.11,11232.87,6.07
38995,38995,2,Initial,22MU,BGF World Healthscience Fund - USD (A2),12.16479,15/01/2018,USD,40.9,497.54,3880.81,2.1
38995,38995,2,Initial,37ME,BGF European Value Fund - EUR (A2),17.80932,15/01/2018,EUR,70.85,1261.79,11882.25,6.42
38995,38995,2,Accumulation,01TU,Franklin Templeton Investment Funds - Franklin U.S. Opportunities Fund - A acc,106.20875,15/01/2018,USD,15.85,1683.41,13130.59,14.3
38995,38995,2,Accumulation,02YU,Standard Life Investments Global SICAV China Equities Fund ?Class A,15.7019,15/01/2018,USD,66.2076,1039.59,8108.76,8.83
38995,38995,2,Accumulation,03HE,Janus Henderson Horizon Fund - Pan European Property Equities Fund - A2,1.09479,15/01/2018,EUR,45.49,49.8,468.98,0.51
38995,38995,2,Accumulation,03OU,Robeco Emerging Markets Equities - D,0.33488,12/01/2018,USD,187.43,62.77,489.58,0.53
38995,38995,2,Accumulation,03SU,First State China Growth Fund - I ,28.56946,15/01/2018,USD,189.39,5410.77,42204.01,45.96
38995,38995,2,Accumulation,03UP,Jupiter JGF European Growth - L GBP,1.45351,15/01/2018,GBP,31.63,45.97,484.62,0.53
38995,38995,2,Accumulation,04FU,Fidelity Funds - Emerging Markets Fund - A,54.56032,15/01/2018,USD,31.6,1724.11,13448.03,14.64
38995,38995,2,Accumulation,04IU,Investec GSF Global Strategic Equity Fund - A acc,2.07643,15/01/2018,USD,30.77,63.89,498.36,0.54
38995,38995,2,Accumulation,18FU,Fidelity Funds - Indonesia Fund - A - USD,2.06177,15/01/2018,USD,30.61,63.11,492.26,0.54
38995,38995,2,Accumulation,22MU,BGF World Healthscience Fund - USD (A2),1.55667,15/01/2018,USD,40.9,63.67,496.61,0.54
38995,38995,2,Accumulation,37ME,BGF European Value Fund - EUR (A2),17.99612,15/01/2018,EUR,70.85,1275.03,12006.89,13.08
